variant,label,profile,window_name,window_label,window_group,analysis_start,analysis_end,account_capital,c3_capital,risk_multiplier,trading_days,end_equity,total_return_pct,cagr_pct,max_dd_pct,ulcer_pct,sharpe,min_equity,max_broker10_margin_to_equity_pct,p95_broker10_margin_to_equity_pct,days_over_100pct,days_over_90pct,days_equity_below_zero,total_slippage,total_trade_count,nonzero_daily_win_rate_pct,forced_margin_deleverage_count,forced_margin_deleverage_closed_volume,dd30_pass,dd40_pass,broker10_100_pass,account_survival_pass,deployable_pass,source_name,rebased_end_equity,rebased_total_return_pct,rebased_cagr_pct,rebased_max_dd_pct,rebased_sharpe,rebased_min_equity,max_broker10_margin_to_rebased_equity_pct,p95_broker10_margin_to_rebased_equity_pct,nav_end,oi_mode,am_label,declared_am_size,note,requested_start_month,start_month,start_year,start_month_num,positive_return,mature_63d,mature_126d,mature_252d,dd40_fail,dd50_fail,arm,experiment_arm,requested_top_n,window_id,duration_years,requested_start,requested_end,complete_window,terminal_near_complete,promotion_arm,random_draw_index
stage064_B_random_3y_018_20210604,B: Top9+fu（10品种）,stage064_B_random_3y_018_20210604,random_3y_018_20210604,2021-06-04 random independent start to 2024-06-03,random_3y,2021-06-04,2024-06-03,150000.0,150000.0,0.4,726,354630.0,136.42,33.24371116679876,-41.382479215427246,26.347050698169653,0.942111753567236,139055.00000000003,79.05496128541377,41.99462079068629,0,0,0,23120.0,266.0,51.54867256637168,0,0.0,0,0,1,1,0,stage772_am40_80_120_oi_monthly,354630.0,136.42,33.24371116679876,-41.382479215427246,0.942111753567236,139055.00000000003,79.05496128541377,41.99462079068629,2.3642,,,,,2021-06,2021-06,2021,6,1,1,1,1,1,0,B,B,9,random_3y_018_20210604,3,2021-06-04,2024-06-03,1,0,B,18
stage064_C_random_3y_018_20210604,C: Top10+fu（11品种）,stage064_C_random_3y_018_20210604,random_3y_018_20210604,2021-06-04 random independent start to 2024-06-03,random_3y,2021-06-04,2024-06-03,150000.0,150000.0,0.4,726,343805.0,129.20333333333335,31.87299975704281,-43.13427049380412,27.21264395117205,0.9053885749349108,139055.00000000003,74.6025244017814,43.382968585777775,0,0,0,24390.0,282.0,50.317124735729394,0,0.0,0,0,1,1,0,stage772_am40_80_120_oi_monthly,343805.0,129.20333333333335,31.87299975704281,-43.13427049380412,0.9053885749349108,139055.00000000003,74.6025244017814,43.382968585777775,2.292033333333334,,,,,2021-06,2021-06,2021,6,1,1,1,1,1,0,C,C,10,random_3y_018_20210604,3,2021-06-04,2024-06-03,1,0,C,18
stage064_A_random_3y_019_20230809,A: 正式Stage037 Top8+fu（9品种）,stage064_A_random_3y_019_20230809,random_3y_019_20230809,2023-08-09 random independent start to 2026-08-08,random_3y,2023-08-09,2026-08-07,150000.0,150000.0,0.4,726,316919.4000000001,111.27960000000004,28.36867931296927,-25.04271523178806,13.187504346509815,0.9670410382967786,139125.0,58.429651342178346,43.45841368456632,0,0,0,22580.0,200.0,50.256410256410255,0,0.0,1,1,1,1,1,stage772_am40_80_120_oi_monthly,316919.4000000001,111.27960000000004,28.36867931296927,-25.04271523178806,0.9670410382967786,139125.0,58.429651342178346,43.45841368456632,2.1127960000000003,,,,,2023-08,2023-08,2023,8,1,1,1,1,0,0,A,A,8,random_3y_019_20230809,3,2023-08-09,2026-08-08,1,0,A,19
stage064_B_random_3y_019_20230809,B: Top9+fu（10品种）,stage064_B_random_3y_019_20230809,random_3y_019_20230809,2023-08-09 random independent start to 2026-08-08,random_3y,2023-08-09,2026-08-07,150000.0,150000.0,0.4,726,340064.00000000006,126.7093333333334,31.425409930079052,-22.986949129176047,12.228710119526705,1.0561630084129436,140545.0,55.7587044534413,44.41527533049808,0,0,0,23610.0,211.0,51.13350125944584,0,0.0,1,1,1,1,1,stage772_am40_80_120_oi_monthly,340064.00000000006,126.7093333333334,31.425409930079052,-22.986949129176047,1.0561630084129436,140545.0,55.7587044534413,44.41527533049808,2.267093333333334,,,,,2023-08,2023-08,2023,8,1,1,1,1,0,0,B,B,9,random_3y_019_20230809,3,2023-08-09,2026-08-08,1,0,B,19
stage064_C_random_3y_019_20230809,C: Top10+fu（11品种）,stage064_C_random_3y_019_20230809,random_3y_019_20230809,2023-08-09 random independent start to 2026-08-08,random_3y,2023-08-09,2026-08-07,150000.0,150000.0,0.4,726,562811.8000000003,275.20786666666686,55.49992604137031,-23.4472252795457,10.29896674932658,1.5103111686142834,140545.0,63.11251241012064,47.09788607408023,0,0,0,36290.0,225.0,52.16400911161732,0,0.0,1,1,1,1,1,stage772_am40_80_120_oi_monthly,562811.8000000003,275.20786666666686,55.49992604137031,-23.4472252795457,1.5103111686142834,140545.0,63.11251241012064,47.09788607408023,3.752078666666669,,,,,2023-08,2023-08,2023,8,1,1,1,1,0,0,C,C,10,random_3y_019_20230809,3,2023-08-09,2026-08-08,1,0,C,19
stage064_A_random_3y_020_20181119,A: 正式Stage037 Top8+fu（9品种）,stage064_A_random_3y_020_20181119,random_3y_020_20181119,2018-11-19 random independent start to 2021-11-18,random_3y,2018-11-19,2021-11-18,150000.0,150000.0,0.4,729,4764533.5,3076.355666666667,216.94649113725188,-26.521543284524128,10.475427692284226,2.5780390282503807,127289.50000000004,91.05251610722505,62.74184792024625,0,1,0,101440.0,322.0,58.48303393213573,0,0.0,1,1,1,1,1,stage772_am40_80_120_oi_monthly,4764533.5,3076.355666666667,216.94649113725188,-26.521543284524128,2.5780390282503807,127289.50000000004,91.05251610722505,62.74184792024625,31.763556666666663,,,,,2018-11,2018-11,2018,11,1,1,1,1,0,0,A,A,8,random_3y_020_20181119,3,2018-11-19,2021-11-18,1,0,A,20
stage064_B_random_3y_020_20181119,B: Top9+fu（10品种）,stage064_B_random_3y_020_20181119,random_3y_020_20181119,2018-11-19 random independent start to 2021-11-18,random_3y,2018-11-19,2021-11-18,150000.0,150000.0,0.4,729,4764533.5,3076.355666666667,216.94649113725188,-26.521543284524128,10.475427692284226,2.5780390282503807,127289.50000000004,91.05251610722505,62.74184792024625,0,1,0,101440.0,322.0,58.48303393213573,0,0.0,1,1,1,1,1,stage772_am40_80_120_oi_monthly,4764533.5,3076.355666666667,216.94649113725188,-26.521543284524128,2.5780390282503807,127289.50000000004,91.05251610722505,62.74184792024625,31.763556666666663,,,,,2018-11,2018-11,2018,11,1,1,1,1,0,0,B,B,9,random_3y_020_20181119,3,2018-11-19,2021-11-18,1,0,B,20
stage064_C_random_3y_020_20181119,C: Top10+fu（11品种）,stage064_C_random_3y_020_20181119,random_3y_020_20181119,2018-11-19 random independent start to 2021-11-18,random_3y,2018-11-19,2021-11-18,150000.0,150000.0,0.4,729,4764533.5,3076.355666666667,216.94649113725188,-26.521543284524128,10.475427692284226,2.5780390282503807,127289.50000000004,91.05251610722505,62.74184792024625,0,1,0,101440.0,322.0,58.48303393213573,0,0.0,1,1,1,1,1,stage772_am40_80_120_oi_monthly,4764533.5,3076.355666666667,216.94649113725188,-26.521543284524128,2.5780390282503807,127289.50000000004,91.05251610722505,62.74184792024625,31.763556666666663,,,,,2018-11,2018-11,2018,11,1,1,1,1,0,0,C,C,10,random_3y_020_20181119,3,2018-11-19,2021-11-18,1,0,C,20
stage064_A_random_3y_021_20230829,A: 正式Stage037 Top8+fu（9品种）,stage064_A_random_3y_021_20230829,random_3y_021_20230829,2023-08-29 random independent start to 2026-08-28,random_3y,2023-08-29,2026-08-28,150000.0,150000.0,0.4,727,366019.4000000001,144.0129333333334,34.65611043991594,-24.554881244976624,13.620905700918994,1.122923703467933,148590.0,57.01247530341519,42.29937771441358,0,0,0,23540.0,202.0,50.89514066496164,0,0.0,1,1,1,1,1,stage772_am40_80_120_oi_monthly,366019.4000000001,144.0129333333334,34.65611043991594,-24.554881244976624,1.122923703467933,148590.0,57.01247530341519,42.29937771441358,2.440129333333334,,,,,2023-08,2023-08,2023,8,1,1,1,1,0,0,A,A,8,random_3y_021_20230829,3,2023-08-29,2026-08-28,1,0,A,21
stage064_B_random_3y_021_20230829,B: Top9+fu（10品种）,stage064_B_random_3y_021_20230829,random_3y_021_20230829,2023-08-29 random independent start to 2026-08-28,random_3y,2023-08-29,2026-08-28,150000.0,150000.0,0.4,727,381594.00000000006,154.39600000000002,36.540872932173826,-22.792395229361972,12.621593927741154,1.1943245153741897,145740.0,55.00659005500791,43.17474659336245,0,0,0,23965.0,212.0,52.130325814536334,0,0.0,1,1,1,1,1,stage772_am40_80_120_oi_monthly,381594.00000000006,154.39600000000002,36.540872932173826,-22.792395229361972,1.1943245153741897,145740.0,55.00659005500791,43.17474659336245,2.54396,,,,,2023-08,2023-08,2023,8,1,1,1,1,0,0,B,B,9,random_3y_021_20230829,3,2023-08-29,2026-08-28,1,0,B,21
stage064_C_random_3y_021_20230829,C: Top10+fu（11品种）,stage064_C_random_3y_021_20230829,random_3y_021_20230829,2023-08-29 random independent start to 2026-08-28,random_3y,2023-08-29,2026-08-28,150000.0,150000.0,0.4,727,583768.7000000002,289.1791333333335,57.344386305077656,-25.231735410267664,11.41416737562041,1.5545843399794883,145740.0,66.33297364481228,43.93494169490336,0,0,0,34365.0,225.0,52.56124721603563,0,0.0,1,1,1,1,1,stage772_am40_80_120_oi_monthly,583768.7000000002,289.1791333333335,57.344386305077656,-25.231735410267664,1.5545843399794883,145740.0,66.33297364481228,43.93494169490336,3.8917913333333343,,,,,2023-08,2023-08,2023,8,1,1,1,1,0,0,C,C,10,random_3y_021_20230829,3,2023-08-29,2026-08-28,1,0,C,21
stage064_A_random_3y_022_20181207,A: 正式Stage037 Top8+fu（9品种）,stage064_A_random_3y_022_20181207,random_3y_022_20181207,2018-12-07 random independent start to 2021-12-06,random_3y,2018-12-07,2021-12-06,150000.0,150000.0,0.4,727,4275563.5,2750.375666666667,205.70288458439964,-26.521543284524128,10.82693884477258,2.5025337523574143,127289.50000000004,91.05251610722505,62.76077892253221,0,1,0,108600.0,327.0,57.95677799607073,0,0.0,1,1,1,1,1,stage772_am40_80_120_oi_monthly,4275563.5,2750.375666666667,205.70288458439964,-26.521543284524128,2.5025337523574143,127289.50000000004,91.05251610722505,62.76077892253221,28.503756666666668,,,,,2018-12,2018-12,2018,12,1,1,1,1,0,0,A,A,8,random_3y_022_20181207,3,2018-12-07,2021-12-06,1,0,A,22
stage064_B_random_3y_022_20181207,B: Top9+fu（10品种）,stage064_B_random_3y_022_20181207,random_3y_022_20181207,2018-12-07 random independent start to 2021-12-06,random_3y,2018-12-07,2021-12-06,150000.0,150000.0,0.4,727,4275563.5,2750.375666666667,205.70288458439964,-26.521543284524128,10.82693884477258,2.5025337523574143,127289.50000000004,91.05251610722505,62.76077892253221,0,1,0,108600.0,327.0,57.95677799607073,0,0.0,1,1,1,1,1,stage772_am40_80_120_oi_monthly,4275563.5,2750.375666666667,205.70288458439964,-26.521543284524128,2.5025337523574143,127289.50000000004,91.05251610722505,62.76077892253221,28.503756666666668,,,,,2018-12,2018-12,2018,12,1,1,1,1,0,0,B,B,9,random_3y_022_20181207,3,2018-12-07,2021-12-06,1,0,B,22
stage064_C_random_3y_022_20181207,C: Top10+fu（11品种）,stage064_C_random_3y_022_20181207,random_3y_022_20181207,2018-12-07 random independent start to 2021-12-06,random_3y,2018-12-07,2021-12-06,150000.0,150000.0,0.4,727,4275563.5,2750.375666666667,205.70288458439964,-26.521543284524128,10.82693884477258,2.5025337523574143,127289.50000000004,91.05251610722505,62.76077892253221,0,1,0,108600.0,327.0,57.95677799607073,0,0.0,1,1,1,1,1,stage772_am40_80_120_oi_monthly,4275563.5,2750.375666666667,205.70288458439964,-26.521543284524128,2.5025337523574143,127289.50000000004,91.05251610722505,62.76077892253221,28.503756666666668,,,,,2018-12,2018-12,2018,12,1,1,1,1,0,0,C,C,10,random_3y_022_20181207,3,2018-12-07,2021-12-06,1,0,C,22
stage064_A_random_3y_023_20180129,A: 正式Stage037 Top8+fu（9品种）,stage064_A_random_3y_023_20180129,random_3y_023_20180129,2018-01-29 random independent start to 2021-01-28,random_3y,2018-01-29,2021-01-28,150000.0,150000.0,0.4,730,644451.4000000001,329.6342666666668,62.62133199045161,-26.65099617459089,8.440558509266786,1.6221023113753956,125866.30000000002,82.9672580626158,65.63042707608767,0,0,0,39940.0,261.0,54.92610837438424,0,0.0,1,1,1,1,1,stage772_am40_80_120_oi_monthly,644451.4000000001,329.6342666666668,62.62133199045161,-26.65099617459089,1.6221023113753956,125866.30000000002,82.9672580626158,65.63042707608767,4.296342666666668,,,,,2018-01,2018-01,2018,1,1,1,1,1,0,0,A,A,8,random_3y_023_20180129,3,2018-01-29,2021-01-28,1,0,A,23
stage064_B_random_3y_023_20180129,B: Top9+fu（10品种）,stage064_B_random_3y_023_20180129,random_3y_023_20180129,2018-01-29 random independent start to 2021-01-28,random_3y,2018-01-29,2021-01-28,150000.0,150000.0,0.4,730,644451.4000000001,329.6342666666668,62.62133199045161,-26.65099617459089,8.440558509266786,1.6221023113753956,125866.30000000002,82.9672580626158,65.63042707608767,0,0,0,39940.0,261.0,54.92610837438424,0,0.0,1,1,1,1,1,stage772_am40_80_120_oi_monthly,644451.4000000001,329.6342666666668,62.62133199045161,-26.65099617459089,1.6221023113753956,125866.30000000002,82.9672580626158,65.63042707608767,4.296342666666668,,,,,2018-01,2018-01,2018,1,1,1,1,1,0,0,B,B,9,random_3y_023_20180129,3,2018-01-29,2021-01-28,1,0,B,23
stage064_C_random_3y_023_20180129,C: Top10+fu（11品种）,stage064_C_random_3y_023_20180129,random_3y_023_20180129,2018-01-29 random independent start to 2021-01-28,random_3y,2018-01-29,2021-01-28,150000.0,150000.0,0.4,730,644451.4000000001,329.6342666666668,62.62133199045161,-26.65099617459089,8.440558509266786,1.6221023113753956,125866.30000000002,82.9672580626158,65.63042707608767,0,0,0,39940.0,261.0,54.92610837438424,0,0.0,1,1,1,1,1,stage772_am40_80_120_oi_monthly,644451.4000000001,329.6342666666668,62.62133199045161,-26.65099617459089,1.6221023113753956,125866.30000000002,82.9672580626158,65.63042707608767,4.296342666666668,,,,,2018-01,2018-01,2018,1,1,1,1,1,0,0,C,C,10,random_3y_023_20180129,3,2018-01-29,2021-01-28,1,0,C,23
stage064_A_random_3y_024_20210726,A: 正式Stage037 Top8+fu（9品种）,stage064_A_random_3y_024_20210726,random_3y_024_20210726,2021-07-26 random independent start to 2024-07-25,random_3y,2021-07-26,2024-07-25,150000.0,150000.0,0.4,728,334425.0,122.95,30.661806490513555,-44.867277086161586,29.19086860470402,0.9114020404761404,137050.0,65.13537781461528,44.164922290684245,0,0,0,20100.0,241.0,52.16400911161732,0,0.0,0,0,1,1,0,stage772_am40_80_120_oi_monthly,334425.0,122.95,30.661806490513555,-44.867277086161586,0.9114020404761404,137050.0,65.13537781461528,44.164922290684245,2.2295,,,,,2021-07,2021-07,2021,7,1,1,1,1,1,0,A,A,8,random_3y_024_20210726,3,2021-07-26,2024-07-25,1,0,A,24
stage064_B_random_3y_024_20210726,B: Top9+fu（10品种）,stage064_B_random_3y_024_20210726,random_3y_024_20210726,2021-07-26 random independent start to 2024-07-25,random_3y,2021-07-26,2024-07-25,150000.0,150000.0,0.4,728,447165.0,198.11,43.95734222095775,-41.417059010427195,23.771394426113535,1.1253054876034472,137050.0,78.60679245283019,46.301358559603926,0,0,0,25930.0,262.0,52.838427947598255,0,0.0,0,0,1,1,0,stage772_am40_80_120_oi_monthly,447165.0,198.11,43.95734222095775,-41.417059010427195,1.1253054876034472,137050.0,78.60679245283019,46.301358559603926,2.9811,,,,,2021-07,2021-07,2021,7,1,1,1,1,1,0,B,B,9,random_3y_024_20210726,3,2021-07-26,2024-07-25,1,0,B,24
stage064_C_random_3y_024_20210726,C: Top10+fu（11品种）,stage064_C_random_3y_024_20210726,random_3y_024_20210726,2021-07-26 random independent start to 2024-07-25,random_3y,2021-07-26,2024-07-25,150000.0,150000.0,0.4,728,395090.0,163.39333333333332,38.13305639386759,-43.17899540741169,27.290606819625538,1.0159005338499236,137050.0,75.05106086633549,44.38816041625938,0,0,0,25900.0,277.0,51.0548523206751,0,0.0,0,0,1,1,0,stage772_am40_80_120_oi_monthly,395090.0,163.39333333333332,38.13305639386759,-43.17899540741169,1.0159005338499236,137050.0,75.05106086633549,44.38816041625938,2.6339333333333332,,,,,2021-07,2021-07,2021,7,1,1,1,1,1,0,C,C,10,random_3y_024_20210726,3,2021-07-26,2024-07-25,1,0,C,24
stage064_A_random_3y_025_20220216,A: 正式Stage037 Top8+fu（9品种）,stage064_A_random_3y_025_20220216,random_3y_025_20220216,2022-02-16 random independent start to 2025-02-15,random_3y,2022-02-16,2025-02-14,150000.0,150000.0,0.4,726,240720.00000000003,60.480000000000025,17.107085156891678,-41.4426383244764,23.11749774337021,0.6113875288821019,99600.0,80.9252230218359,57.799574206351885,0,0,0,18600.0,194.0,50.368550368550366,0,0.0,0,0,1,1,0,stage772_am40_80_120_oi_monthly,240720.00000000003,60.480000000000025,17.107085156891678,-41.4426383244764,0.6113875288821019,99600.0,80.9252230218359,57.799574206351885,1.6048000000000002,,,,,2022-02,2022-02,2022,2,1,1,1,1,1,0,A,A,8,random_3y_025_20220216,3,2022-02-16,2025-02-15,1,0,A,25
stage064_B_random_3y_025_20220216,B: Top9+fu（10品种）,stage064_B_random_3y_025_20220216,random_3y_025_20220216,2022-02-16 random independent start to 2025-02-15,random_3y,2022-02-16,2025-02-14,150000.0,150000.0,0.4,726,251985.00000000003,67.99000000000002,18.90896539289606,-42.56354928687964,23.16957163123808,0.6425642146393911,97670.0,82.40853071883447,61.26628802166902,0,0,0,20950.0,226.0,50.815850815850816,0,0.0,0,0,1,1,0,stage772_am40_80_120_oi_monthly,251985.00000000003,67.99000000000002,18.90896539289606,-42.56354928687964,0.6425642146393911,97670.0,82.40853071883447,61.26628802166902,1.6799000000000002,,,,,2022-02,2022-02,2022,2,1,1,1,1,1,0,B,B,9,random_3y_025_20220216,3,2022-02-16,2025-02-15,1,0,B,25
stage064_C_random_3y_025_20220216,C: Top10+fu（11品种）,stage064_C_random_3y_025_20220216,random_3y_025_20220216,2022-02-16 random independent start to 2025-02-15,random_3y,2022-02-16,2025-02-14,150000.0,150000.0,0.4,726,373045.00000000006,148.6966666666667,35.55045006011248,-41.943796784881584,19.796247241443236,0.9880355166413868,94620.0,88.05577857595605,59.96167696622812,0,0,0,25250.0,233.0,51.605995717344754,0,0.0,0,0,1,1,0,stage772_am40_80_120_oi_monthly,373045.00000000006,148.6966666666667,35.55045006011248,-41.943796784881584,0.9880355166413868,94620.0,88.05577857595605,59.96167696622812,2.486966666666667,,,,,2022-02,2022-02,2022,2,1,1,1,1,1,0,C,C,10,random_3y_025_20220216,3,2022-02-16,2025-02-15,1,0,C,25
stage064_A_random_3y_026_20220211,A: 正式Stage037 Top8+fu（9品种）,stage064_A_random_3y_026_20220211,random_3y_026_20220211,2022-02-11 random independent start to 2025-02-10,random_3y,2022-02-11,2025-02-10,150000.0,150000.0,0.4,725,248245.00000000003,65.4966666666667,18.298626467658075,-43.45806255077173,24.753922737782908,0.6469396975251857,111210.0,82.00012836970475,57.661126514755225,0,0,0,18890.0,200.0,50.368550368550366,0,0.0,0,0,1,1,0,stage772_am40_80_120_oi_monthly,248245.00000000003,65.4966666666667,18.298626467658075,-43.45806255077173,0.6469396975251857,111210.0,82.00012836970475,57.661126514755225,1.654966666666667,,,,,2022-02,2022-02,2022,2,1,1,1,1,1,0,A,A,8,random_3y_026_20220211,3,2022-02-11,2025-02-10,1,0,A,26
stage064_B_random_3y_026_20220211,B: Top9+fu（10品种）,stage064_B_random_3y_026_20220211,random_3y_026_20220211,2022-02-11 random independent start to 2025-02-10,random_3y,2022-02-11,2025-02-10,150000.0,150000.0,0.4,725,274435.0,82.95666666666665,22.3233341046593,-45.809613028752615,25.611383060093484,0.710598509076754,109205.0,79.7309840425532,58.964518528149526,0,0,0,22080.0,229.0,51.47392290249433,0,0.0,0,0,1,1,0,stage772_am40_80_120_oi_monthly,274435.0,82.95666666666665,22.3233341046593,-45.809613028752615,0.710598509076754,109205.0,79.7309840425532,58.964518528149526,1.8295666666666663,,,,,2022-02,2022-02,2022,2,1,1,1,1,1,0,B,B,9,random_3y_026_20220211,3,2022-02-11,2025-02-10,1,0,B,26
stage064_C_random_3y_026_20220211,C: Top10+fu（11品种）,stage064_C_random_3y_026_20220211,random_3y_026_20220211,2022-02-11 random independent start to 2025-02-10,random_3y,2022-02-11,2025-02-10,150000.0,150000.0,0.4,725,441540.0000000001,194.3600000000001,43.35075392381184,-45.439431723721,24.967047745389586,1.0856123642508475,106155.0,86.91418442181363,60.079170683073585,0,0,0,29040.0,251.0,51.85185185185185,0,0.0,0,0,1,1,0,stage772_am40_80_120_oi_monthly,441540.0000000001,194.3600000000001,43.35075392381184,-45.439431723721,1.0856123642508475,106155.0,86.91418442181363,60.079170683073585,2.943600000000001,,,,,2022-02,2022-02,2022,2,1,1,1,1,1,0,C,C,10,random_3y_026_20220211,3,2022-02-11,2025-02-10,1,0,C,26
stage064_A_random_3y_027_20210317,A: 正式Stage037 Top8+fu（9品种）,stage064_A_random_3y_027_20210317,random_3y_027_20210317,2021-03-17 random independent start to 2024-03-16,random_3y,2021-03-17,2024-03-15,150000.0,150000.0,0.4,728,577136.2,284.75746666666663,56.810225962927554,-40.40415466273809,23.639567024390928,1.261306065712304,147183.6,73.0016089846344,49.32854797750639,0,0,0,46510.0,254.0,53.215077605321504,0,0.0,0,0,1,1,0,stage772_am40_80_120_oi_monthly,577136.2,284.75746666666663,56.810225962927554,-40.40415466273809,1.261306065712304,147183.6,73.0016089846344,49.32854797750639,3.847574666666666,,,,,2021-03,2021-03,2021,3,1,1,1,1,1,0,A,A,8,random_3y_027_20210317,3,2021-03-17,2024-03-16,1,0,A,27
stage064_B_random_3y_027_20210317,B: Top9+fu（10品种）,stage064_B_random_3y_027_20210317,random_3y_027_20210317,2021-03-17 random independent start to 2024-03-16,random_3y,2021-03-17,2024-03-15,150000.0,150000.0,0.4,728,667061.2,344.7074666666667,64.57746471709297,-41.69565379758927,20.2466204589604,1.3835122767916304,147183.6,76.09617376578683,53.79859387830087,0,0,0,50620.0,274.0,54.35244161358811,0,0.0,0,0,1,1,0,stage772_am40_80_120_oi_monthly,667061.2,344.7074666666667,64.57746471709297,-41.69565379758927,1.3835122767916304,147183.6,76.09617376578683,53.79859387830087,4.4470746666666665,,,,,2021-03,2021-03,2021,3,1,1,1,1,1,0,B,B,9,random_3y_027_20210317,3,2021-03-17,2024-03-16,1,0,B,27
stage064_C_random_3y_027_20210317,C: Top10+fu（11品种）,stage064_C_random_3y_027_20210317,random_3y_027_20210317,2021-03-17 random independent start to 2024-03-16,random_3y,2021-03-17,2024-03-15,150000.0,150000.0,0.4,728,570026.2000000001,280.0174666666667,56.162592676924426,-40.87705036481298,23.09023335825265,1.2376985549195303,147183.6,91.85199873234556,55.2368698354851,0,1,0,54280.0,293.0,52.953156822810584,0,0.0,0,0,1,1,0,stage772_am40_80_120_oi_monthly,570026.2000000001,280.0174666666667,56.162592676924426,-40.87705036481298,1.2376985549195303,147183.6,91.85199873234556,55.2368698354851,3.800174666666667,,,,,2021-03,2021-03,2021,3,1,1,1,1,1,0,C,C,10,random_3y_027_20210317,3,2021-03-17,2024-03-16,1,0,C,27
stage064_A_random_3y_028_20210706,A: 正式Stage037 Top8+fu（9品种）,stage064_A_random_3y_028_20210706,random_3y_028_20210706,2021-07-06 random independent start to 2024-07-05,random_3y,2021-07-06,2024-07-05,150000.0,150000.0,0.4,728,354575.0,136.38333333333335,33.236817782531205,-39.87844522968198,27.875866548732123,0.972728630335484,144590.00000000003,61.2413822537736,41.05337336031073,0,0,0,21390.0,247.0,52.358490566037744,0,0.0,0,1,1,1,1,stage772_am40_80_120_oi_monthly,354575.0,136.38333333333335,33.236817782531205,-39.87844522968198,0.972728630335484,144590.00000000003,61.2413822537736,41.05337336031073,2.3638333333333335,,,,,2021-07,2021-07,2021,7,1,1,1,1,0,0,A,A,8,random_3y_028_20210706,3,2021-07-06,2024-07-05,1,0,A,28
stage064_B_random_3y_028_20210706,B: Top9+fu（10品种）,stage064_B_random_3y_028_20210706,random_3y_028_20210706,2021-07-06 random independent start to 2024-07-05,random_3y,2021-07-06,2024-07-05,150000.0,150000.0,0.4,728,415825.0,177.21666666666667,40.51010102004699,-40.64452296819788,23.224245894947696,1.092303179311464,144590.00000000003,75.66498624105668,44.314101298722775,0,0,0,24960.0,270.0,53.503184713375795,0,0.0,0,0,1,1,0,stage772_am40_80_120_oi_monthly,415825.0,177.21666666666667,40.51010102004699,-40.64452296819788,1.092303179311464,144590.00000000003,75.66498624105668,44.314101298722775,2.7721666666666667,,,,,2021-07,2021-07,2021,7,1,1,1,1,1,0,B,B,9,random_3y_028_20210706,3,2021-07-06,2024-07-05,1,0,B,28
stage064_C_random_3y_028_20210706,C: Top10+fu（11品种）,stage064_C_random_3y_028_20210706,random_3y_028_20210706,2021-07-06 random independent start to 2024-07-05,random_3y,2021-07-06,2024-07-05,150000.0,150000.0,0.4,728,375020.0,150.01333333333332,35.751691375347285,-42.36890459363958,26.363045166339553,0.9924998076313846,144590.00000000003,71.68922599840758,42.83572316166206,0,0,0,25440.0,285.0,51.36268343815513,0,0.0,0,0,1,1,0,stage772_am40_80_120_oi_monthly,375020.0,150.01333333333332,35.751691375347285,-42.36890459363958,0.9924998076313846,144590.00000000003,71.68922599840758,42.83572316166206,2.5001333333333333,,,,,2021-07,2021-07,2021,7,1,1,1,1,1,0,C,C,10,random_3y_028_20210706,3,2021-07-06,2024-07-05,1,0,C,28
stage064_A_random_3y_029_20190516,A: 正式Stage037 Top8+fu（9品种）,stage064_A_random_3y_029_20190516,random_3y_029_20190516,2019-05-16 random independent start to 2022-05-15,random_3y,2019-05-16,2022-05-13,150000.0,150000.0,0.4,727,3241903.0999999996,2061.268733333333,179.2687262428187,-39.572145672113855,14.205022952490108,2.31465393798716,139279.0,80.96692527562271,58.22382789563073,0,0,0,178220.0,351.0,57.66423357664233,0,0.0,0,1,1,1,1,stage772_am40_80_120_oi_monthly,3241903.0999999996,2061.268733333333,179.2687262428187,-39.572145672113855,2.31465393798716,139279.0,80.96692527562271,58.22382789563073,21.61268733333333,,,,,2019-05,2019-05,2019,5,1,1,1,1,0,0,A,A,8,random_3y_029_20190516,3,2019-05-16,2022-05-15,1,0,A,29
stage064_B_random_3y_029_20190516,B: Top9+fu（10品种）,stage064_B_random_3y_029_20190516,random_3y_029_20190516,2019-05-16 random independent start to 2022-05-15,random_3y,2019-05-16,2022-05-13,150000.0,150000.0,0.4,727,3163203.0999999996,2008.8020666666664,176.9846503171999,-39.572145672113855,14.32241169229974,2.297461991601217,139279.0,80.96692527562271,58.50819256560103,0,0,0,179340.0,353.0,57.481751824817515,0,0.0,0,1,1,1,1,stage772_am40_80_120_oi_monthly,3163203.0999999996,2008.8020666666664,176.9846503171999,-39.572145672113855,2.297461991601217,139279.0,80.96692527562271,58.50819256560103,21.088020666666665,,,,,2019-05,2019-05,2019,5,1,1,1,1,0,0,B,B,9,random_3y_029_20190516,3,2019-05-16,2022-05-15,1,0,B,29
