entry_index,datetime,date,product_vt_symbol,contract_vt_symbol,direction,signal,layer_kind,entry_context,risk_mode,sizing_method,estimated_equity,total_margin_in_use_before,allowed_capital,single_trade_capital_limit,sizing_equity,effective_sizing_equity_cap,dynamic_sizing_equity_soft_cap_enabled,dynamic_sizing_equity_soft_cap_base,dynamic_sizing_equity_soft_cap_max,dynamic_sizing_equity_soft_cap_raw_cap,dynamic_sizing_equity_soft_cap_margin_pressure_ratio,dynamic_sizing_equity_soft_cap_drawdown_ratio,dynamic_sizing_equity_soft_cap_release_weight,free_capital,limited_balance,effective_single_trade_capital_usage_ratio,effective_streak_risk_multipliers,risk_ratio,risk_multiplier,oi_price_confirm_risk_restore_enabled,oi_price_confirm_risk_restore_applied,oi_price_confirm_risk_restore_reason,oi_price_confirm_risk_restore_base_multiplier,oi_price_confirm_risk_restore_multiplier,oi_price_confirm_risk_restore_effective_multiplier,oi_price_confirm_entry_close,oi_price_confirm_prev_close,oi_price_confirm_entry_oi,oi_price_confirm_prev_oi,oi_price_confirm_oi_up,oi_price_confirm_price_aligned,oi_price_confirm_recent_sum_ratio_required,oi_price_confirm_recent_sum_days,oi_price_confirm_recent_oi_sum,oi_price_confirm_prior_oi_sum,oi_price_confirm_recent_prior_oi_sum_ratio,oi_price_confirm_recent_sum_ratio_passed,oi_price_confirm_passed,streak_entry_structure_risk_recovery_enabled,streak_entry_structure_risk_recovery_applied,streak_entry_structure_risk_recovery_reason,streak_entry_structure_risk_recovery_base_multiplier,streak_entry_structure_risk_recovery_effective_multiplier,streak_entry_structure_risk_recovery_rsi_confirmation_enabled,streak_entry_structure_risk_recovery_rsi_value,streak_entry_structure_risk_recovery_long_min_rsi,streak_entry_structure_risk_recovery_short_max_rsi,streak_entry_structure_risk_recovery_directional_edge_enabled,streak_entry_structure_risk_recovery_directional_edge_period,streak_entry_structure_risk_recovery_directional_edge_close_position,streak_entry_structure_risk_recovery_directional_edge_long_min,streak_entry_structure_risk_recovery_directional_edge_short_max,streak_entry_structure_risk_recovery_portfolio_drawdown_pct,streak_entry_structure_risk_recovery_max_portfolio_drawdown_pct,recovery_sleeve_enabled,recovery_sleeve_applied,recovery_sleeve_normal_risk_bypass_enabled,recovery_sleeve_normal_risk_bypassed,recovery_sleeve_reason,recovery_sleeve_selected_volume_before,recovery_sleeve_selected_volume_after,recovery_sleeve_broker_margin_multiplier,recovery_sleeve_single_contract_broker_margin_to_equity,recovery_sleeve_max_single_contract_broker_margin_to_equity,recovery_sleeve_cooldown_days,post_entry_quality_add_enabled,post_entry_quality_add_feature,post_entry_quality_add_passed,post_entry_quality_add_observation_bars,post_entry_quality_add_volume_multiplier,post_entry_quality_add_triggers_add_profit_lock,post_entry_quality_add_body60_ratio,post_entry_quality_add_avg_body_pct,post_entry_quality_add_avg_directional_close_strength,post_entry_quality_add_short30_ratio,post_entry_quality_add_long60_ratio,post_entry_quality_add_avg_adverse_wick_pct,directional_30d_risk_boost_enabled,directional_30d_risk_boost_lookback,directional_30d_volume_confirmation_enabled,directional_30d_volume_recent_days,directional_30d_volume_prior_days,directional_30d_volume_ratio_threshold,directional_30d_recent_volume_sum,directional_30d_prior_volume_sum,directional_30d_volume_expanding,directional_30d_start_close,directional_30d_end_close,directional_30d_return,directional_30d_risk_boost_aligned,directional_30d_risk_boost_applied,directional_30d_risk_boost_multiplier,directional_30d_risk_boost_reason,risk_amount_before_directional_30d_boost,target_risk_amount,planned_entry_price,filled_entry_price,entry_price,stop_price,stop_distance,size,risk_per_contract,actual_risk_amount,margin_ratio,margin_per_contract,actual_margin_amount,projected_total_margin_after,volume,risk_cluster_cap_enabled,risk_cluster_name,risk_cluster_cap_ratio,risk_cluster_cap_amount,risk_cluster_reserved_margin_before,risk_cluster_max_volume,risk_cluster_selected_volume_before,risk_cluster_selected_volume,risk_cluster_heat_gate_enabled,risk_cluster_heat_gate_weight,risk_cluster_heat_gate_pressure,risk_cluster_heat_gate_selected_volume_before,risk_cluster_heat_gate_selected_volume,contracts_by_risk,contracts_by_margin,contracts_by_single_trade_cap,selected_volume,selected_volume_ungated,incremental_margin_budget_gate_reduce_volume_enabled,incremental_margin_budget_gate_budget,incremental_margin_budget_gate_remaining_budget,incremental_margin_budget_gate_max_affordable_volume,incremental_margin_budget_gate_selected_volume_before,incremental_margin_budget_gate_selected_volume_after,incremental_margin_budget_gate_volume_reduced,env_gate_enabled,env_gate_weight,env_candidate_count,env_native_selected_rate,env_native_selected_count,env_avg_close_position_60d,env_avg_range_pct_zscore_120,env_gate_close_component,env_gate_range_component,env_gate_selected_component,env_gate_entry_context,portfolio_drawdown_gate_enabled,portfolio_drawdown_gate_weight,portfolio_drawdown_pct,portfolio_equity_high_water,portfolio_volatility_budget_enabled,portfolio_volatility_budget_weight,portfolio_volatility_budget_realized_annual_vol,portfolio_volatility_budget_lookback,portfolio_volatility_budget_target_annual_vol,rollover_reopen_drawdown_guard_enabled,rollover_reopen_drawdown_guard_passed,rollover_reopen_drawdown_guard_max_pct,rollover_reopen_drawdown_guard_portfolio_drawdown_pct,same_direction_correlation_gate_enabled,same_direction_correlation_gate_weight,same_direction_correlation_active_count,same_direction_correlation_corr_count,same_direction_correlation_max_corr,same_direction_correlation_avg_corr,loss_streak,profit_recovery_streak,profile,start_month,variant,account_capital,c3_capital
318,2024-11-18 00:00:00+08:00,2024-11-18,sp.SHFE,sp2501.SHFE,long,long_case2,base,flat_entry,regular,risk_budget,13094157.300000004,6577354.8,11784741.570000004,9165910.110000003,13094157.300000004,13094157.300000004,0,1000000.0,1500000.0,1500000.0,0.5023121877419326,0.0691126169889543,0.8725825534069708,6516802.500000005,5207386.770000004,0.7,"1.0,1.0,1.0,1.0",0.018,1.0,1,0,not_confirmed,1.0,2.0,1.0,5918.0,5880.0,148741.0,169035.0,0,1,0,5,,,,1,0,0,0,,1.0,1.0,0,62.82521917910574,60.0,40.0,0,60,,0.8,0.2,0.0691126169889543,-1.0,0,0,0,0,,146,146,1.65,0.0,0.2,20,0,,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,30,1,10,10,2.0,2790909.0,2598917.0,0,5912.0,5918.0,0.0010148849797022,1,0,1.0,volume_not_expanding,93732.96186000008,93732.96186000008,5918.0,,5918.0,5854.0,64.0,10,640.0,93440.0,0.1,5918.0,864028.0,7441382.8,146,1,sp.SHFE,0.25,3273539.325000001,0.0,553,146,146,0,1.0,0.0,146,146,146,879,1548,146,146,0,11784741.570000004,5207386.770000004,146,146,146,0,0,1.0,0,0.0,0,0.0,0.0,1.0,1.0,1.0,flat_entry,0,1.0,0.0691126169889543,14066317.300000008,0,1.0,0.0,60,0.6,0,1,0.0,0.0691126169889543,1,1.0,2,2,0.2798066373660606,0.2167812359559183,1,0,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
319,2024-11-28 00:00:00+08:00,2024-11-28,cu.SHFE,cu2501.SHFE,short,short_case1a,base,flat_entry,regular,risk_budget,13001577.300000004,1532400.0,11701419.570000004,9101104.110000003,13001577.300000004,13001577.300000004,0,1000000.0,1500000.0,1500000.0,0.1178626227142455,0.0756942970424819,0.8287046863834534,11469177.300000004,10169019.570000004,0.7,"1.0,1.0,1.0,1.0",0.018,2.0,1,1,oi_price_confirm_restore,1.0,2.0,2.0,73770.0,74130.0,153788.0,152473.0,1,1,0,5,,,,1,1,0,0,,1.0,1.0,0,38.74450459400211,60.0,40.0,0,60,,0.8,0.2,0.0756942970424819,-1.0,0,0,0,0,,73,73,1.65,0.0,0.2,20,0,,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,30,1,10,10,2.0,660372.0,557207.0,0,76070.0,73770.0,-0.0302353095832785,1,0,1.0,volume_not_expanding,366084.70452000014,366084.70452000014,73770.0,,73770.0,74080.0,310.0,5,1550.0,113150.0,0.12,44262.0,3231126.0,4763526.0,73,1,cu.SHFE,0.25,3250394.325000001,0.0,73,205,73,0,1.0,0.0,73,73,236,229,205,73,73,0,11701419.570000004,10169019.570000004,73,73,73,0,0,1.0,0,0.0,0,0.0,0.0,1.0,1.0,1.0,flat_entry,0,1.0,0.0756942970424819,14066317.300000008,0,1.0,0.0,60,0.6,0,1,0.0,0.0756942970424819,1,1.0,0,0,0.0,0.0,0,0,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
320,2024-12-06 00:00:00+08:00,2024-12-06,FG.CZCE,FG501.CZCE,short,short_case1a,base,flat_entry,regular,risk_budget,12733927.300000004,0.0,11460534.570000004,8913749.110000003,12733927.300000004,12733927.300000004,0,1000000.0,1500000.0,1500000.0,0.0,0.0947220208092421,0.7018531946050522,12733927.300000004,11460534.570000004,0.7,"1.0,1.0,1.0,1.0",0.018,1.0,1,0,not_confirmed,1.0,2.0,1.0,1204.0,1201.0,706025.0,685820.0,1,0,0,5,,,,1,0,0,0,,1.0,1.0,0,28.76493145052789,60.0,40.0,0,60,,0.8,0.2,0.0947220208092421,-1.0,0,0,0,0,,500,500,1.65,0.0,0.2,20,0,,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,30,1,10,10,2.0,7924446.0,12900784.0,0,1349.0,1204.0,-0.1074870274277242,1,0,1.0,volume_not_expanding,206289.6222600001,206289.6222600001,1204.0,,1204.0,1212.0,8.0,20,160.0,80000.0,0.12,2889.6,1444800.0,1444800.0,500,1,FG.CZCE,0.25,3183481.825000001,0.0,1101,500,500,0,1.0,0.0,500,500,1289,3966,3084,500,500,0,11460534.570000004,8372190.570000004,500,500,500,0,0,1.0,0,0.0,0,0.0,0.0,1.0,1.0,1.0,flat_entry,0,1.0,0.0947220208092421,14066317.300000008,0,1.0,0.0,60,0.6,0,1,0.0,0.0947220208092421,1,1.0,0,0,0.0,0.0,1,0,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
321,2024-12-06 00:00:00+08:00,2024-12-06,si.GFEX,si2501.GFEX,short,short_case1a,base,flat_entry,regular,risk_budget,12733927.300000004,0.0,11460534.570000004,8913749.110000003,12733927.300000004,12733927.300000004,0,1000000.0,1500000.0,1500000.0,0.0,0.0947220208092421,0.7018531946050522,12733927.300000004,11460534.570000004,0.7,"1.0,1.0,1.0,1.0",0.018,1.0,1,0,not_confirmed,1.0,2.0,1.0,11860.0,11890.0,126858.0,129113.0,0,1,0,5,,,,1,0,0,0,,1.0,1.0,0,33.93367112068118,60.0,40.0,0,60,,0.8,0.2,0.0947220208092421,-1.0,0,0,0,0,,434,434,1.65,0.0,0.2,20,0,,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,30,1,10,10,2.0,2570069.0,1848945.0,0,13140.0,11860.0,-0.0974124809741248,1,0,1.0,volume_not_expanding,206289.6222600001,206289.6222600001,11860.0,,11860.0,11955.0,95.0,5,475.0,206150.0,0.12,7116.0,3088344.0,3088344.0,434,1,si.GFEX,0.25,3183481.825000001,0.0,447,434,434,0,1.0,0.0,434,434,434,1610,1252,434,434,0,11460534.570000004,11460534.570000004,434,434,434,0,0,1.0,0,0.0,0,0.0,0.0,1.0,1.0,1.0,flat_entry,0,1.0,0.0947220208092421,14066317.300000008,0,1.0,0.0,60,0.6,0,1,0.0,0.0947220208092421,1,1.0,0,0,0.0,0.0,1,0,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
322,2024-12-16 00:00:00+08:00,2024-12-16,fu.SHFE,fu2503.SHFE,long,long_case1a,base,flat_entry,open_interest_surge,risk_budget,13113227.300000004,3029754.0,11801904.570000004,9179259.110000003,13113227.300000004,13113227.300000004,0,1000000.0,1500000.0,1500000.0,0.2310456404580128,0.067756896113811,0.8816206925745929,10083473.300000004,8772150.570000004,0.7,"1.0,1.0,1.0,1.0",0.06,1.0,1,0,not_confirmed,1.0,2.0,1.0,3215.0,3186.0,358379.0,365854.0,0,1,0,5,,,,1,0,0,0,,1.0,1.0,0,71.86268583066293,60.0,40.0,0,60,,0.8,0.2,0.067756896113811,-1.0,0,0,0,0,,500,500,1.65,0.0,0.2,20,0,,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,30,1,10,10,2.0,6030988.0,2287910.0,1,2978.0,3215.0,0.0795836131631968,1,1,1.2,direction_and_volume_confirmed,526329.0342000002,631594.8410400002,3215.0,,3215.0,3193.0,22.0,10,220.0,110000.0,0.15,4822.5,2411250.0,5441004.0,500,1,fu.SHFE,0.25,3278306.825000001,0.0,679,500,500,0,1.0,0.0,500,500,2870,1819,1903,500,500,0,11801904.570000004,8772150.570000004,500,500,500,0,0,1.0,0,0.0,0,0.0,0.0,1.0,1.0,1.0,flat_entry,0,1.0,0.067756896113811,14066317.300000008,0,1.0,0.0,60,0.6,0,1,0.0,0.067756896113811,1,1.0,0,0,0.0,0.0,2,0,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
323,2024-12-16 00:00:00+08:00,2024-12-16,si.GFEX,si2502.GFEX,short,rollover_reopen,base,rollover_reopen,regular,risk_budget,13113227.300000004,2411250.0,11801904.570000004,9179259.110000003,13113227.300000004,13113227.300000004,0,1000000.0,1500000.0,1500000.0,0.183879219419921,0.067756896113811,0.8816206925745929,10701977.300000004,9390654.570000004,0.7,"1.0,1.0,1.0,1.0",0.018,1.0,1,0,not_confirmed,1.0,2.0,1.0,11665.0,11614.871078642029,115385.0,98362.0,1,0,0,5,,,,1,0,0,0,,1.0,1.0,0,,60.0,40.0,0,60,,0.8,0.2,0.067756896113811,-1.0,0,0,0,0,,468,468,1.65,0.0,0.2,20,0,,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,30,1,10,10,2.0,1688293.0,2668218.0,0,12918.22303394929,11665.0,-0.0970120294916569,1,0,1.0,volume_not_expanding,169031.7822600001,169031.7822600001,11665.0,,11665.0,11695.0,30.0,5,150.0,65100.0,0.12,6999.0,3037566.0,5448816.0,434,1,si.GFEX,0.25,3278306.825000001,0.0,468,500,468,0,1.0,0.0,468,468,1126,1341,1311,468,468,0,11801904.570000004,9390654.570000004,468,468,468,0,0,1.0,0,0.0,0,0.0,0.0,1.0,1.0,1.0,rollover_reopen,0,1.0,0.067756896113811,14066317.300000008,0,1.0,0.0,60,0.6,0,1,0.1,0.067756896113811,0,1.0,0,0,0.0,0.0,0,0,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
324,2024-12-31 00:00:00+08:00,2024-12-31,lc.GFEX,lc2505.GFEX,short,short_case1a,base,flat_entry,regular,risk_budget,14151277.300000004,2494500.0,12736149.570000004,9905894.110000003,14151277.300000004,14151277.300000004,0,1000000.0,1500000.0,1500000.0,0.1762738406659587,0.0,1.0,11656777.300000004,10241649.570000004,0.7,"1.0,1.0,1.0,1.0",0.018,2.0,1,1,oi_price_confirm_restore,1.0,2.0,2.0,77100.0,78320.0,181438.0,171752.0,1,1,0,5,,,,1,1,0,0,,1.0,1.0,0,42.69148238931086,60.0,40.0,0,60,,0.8,0.2,0.0,-1.0,0,0,0,0,,382,382,1.65,0.0,0.2,20,0,,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,30,1,10,10,2.0,1253446.0,551724.0,1,84000.0,77100.0,-0.0821428571428571,1,1,1.2,direction_and_volume_confirmed,368699.38452000014,442439.26142400014,77100.0,,77100.0,78200.0,1100.0,1,1100.0,420200.0,0.12,9252.0,3534264.0,6028764.0,382,1,lc.GFEX,0.25,3537819.325000001,0.0,382,402,382,0,1.0,0.0,382,382,402,1106,1070,382,382,0,12736149.570000004,10241649.570000004,382,382,382,0,0,1.0,0,0.0,0,0.0,0.0,1.0,1.0,1.0,flat_entry,0,1.0,0.0,14151277.300000004,0,1.0,0.0,60,0.6,0,1,0.0,0.0,1,1.0,0,0,0.0,0.0,0,0,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
325,2025-01-02 00:00:00+08:00,2025-01-02,cu.SHFE,cu2502.SHFE,short,short_case1a,base,flat_entry,regular,risk_budget,13505017.300000004,6045852.0,12154515.570000004,9453512.110000003,13505017.300000004,13505017.300000004,0,1000000.0,1500000.0,1500000.0,0.4476745098282841,0.0456679624248476,1.0,7459165.3000000045,6108663.570000004,0.7,"1.0,1.0,1.0,1.0",0.018,2.0,1,1,oi_price_confirm_restore,1.0,2.0,2.0,73280.0,73770.0,153747.0,148358.0,1,1,0,5,,,,1,1,0,0,,1.0,1.0,0,23.184467451494505,60.0,40.0,0,60,,0.8,0.2,0.0456679624248476,-1.0,0,0,0,0,,76,76,1.65,0.0,0.2,20,0,,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,30,1,10,10,2.0,437751.0,269744.0,0,74630.0,73280.0,-0.0180892402519093,1,0,1.0,volume_not_expanding,219911.88852000012,219911.88852000012,73280.0,,73280.0,73440.0,160.0,5,800.0,38400.0,0.12,43968.0,2110464.0,8156316.0,48,1,cu.SHFE,0.25,3376254.325000001,0.0,76,138,76,0,1.0,0.0,76,76,274,138,215,48,76,0,12154515.570000004,6108663.570000004,48,48,48,0,0,1.0,0,0.0,0,0.0,0.0,1.0,1.0,1.0,flat_entry,0,1.0,0.0456679624248476,14151277.300000004,0,1.0,0.0,60,0.6,0,1,0.0,0.0456679624248476,1,1.0,1,1,0.3088092871824441,0.3088092871824441,0,0,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
326,2025-01-17 00:00:00+08:00,2025-01-17,cu.SHFE,cu2503.SHFE,long,long_case2,base,flat_entry,regular,risk_budget,12654337.300000004,0.0,11388903.570000004,8858036.110000003,12654337.300000004,12654337.300000004,0,1000000.0,1500000.0,1500000.0,0.0,0.1057812639993988,0.6281249066706747,12654337.300000004,11388903.570000004,0.7,"1.0,1.0,1.0,1.0",0.018,2.0,1,1,oi_price_confirm_restore,1.0,2.0,2.0,76540.0,76260.0,166512.0,149896.0,1,1,0,5,,,,1,1,0,0,,1.0,1.0,0,80.50815201204836,60.0,40.0,0,60,,0.8,0.2,0.1057812639993988,-1.0,0,0,0,0,,68,68,1.65,0.0,0.2,20,0,,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,30,1,10,10,2.0,489984.0,215574.0,1,74610.0,76540.0,0.025867846133226,1,1,1.2,direction_and_volume_confirmed,410000.5285200001,492000.6342240001,76540.0,,76540.0,76070.0,470.0,5,2350.0,159800.0,0.12,45924.0,3122832.0,3122832.0,68,1,cu.SHFE,0.25,3163584.325000001,0.0,68,192,68,0,1.0,0.0,68,68,209,247,192,68,68,0,11388903.570000004,11388903.570000004,68,68,68,0,0,1.0,0,0.0,0,0.0,0.0,1.0,1.0,1.0,flat_entry,0,1.0,0.1057812639993988,14151277.300000004,0,1.0,0.0,60,0.6,0,1,0.0,0.1057812639993988,1,1.0,0,0,0.0,0.0,3,0,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
327,2025-01-20 00:00:00+08:00,2025-01-20,OI.CZCE,OI505.CZCE,short,short_case1a,base,flat_entry,regular,risk_budget,12601637.300000004,0.0,11341473.570000004,8821146.110000003,12601637.300000004,12601637.300000004,0,1000000.0,1500000.0,1500000.0,0.0,0.1095053094606519,0.6032979369289868,12601637.300000004,11341473.570000004,0.7,"1.0,1.0,1.0,1.0",0.018,2.0,1,1,oi_price_confirm_restore,1.0,2.0,2.0,8477.0,8493.0,302209.0,297579.0,1,1,0,5,,,,1,1,0,0,,1.0,1.0,0,28.717006619638248,60.0,40.0,0,60,,0.8,0.2,0.1095053094606519,-1.0,0,0,0,0,,309,309,1.65,0.0,0.2,20,0,,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,30,1,10,10,2.0,5524506.0,5976097.0,0,8804.0,8477.0,-0.0371422080872331,1,0,1.0,volume_not_expanding,408293.0485200001,408293.0485200001,8477.0,,8477.0,8544.0,67.0,10,670.0,207030.0,0.12,10172.4,3143271.6,3143271.6,309,1,OI.CZCE,0.25,3150409.325000001,0.0,309,500,309,0,1.0,0.0,309,309,609,1114,867,309,309,0,11341473.570000004,11341473.570000004,309,309,309,0,0,1.0,0,0.0,0,0.0,0.0,1.0,1.0,1.0,flat_entry,0,1.0,0.1095053094606519,14151277.300000004,0,1.0,0.0,60,0.6,0,1,0.0,0.1095053094606519,1,1.0,0,0,0.0,0.0,4,0,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
328,2025-02-11 00:00:00+08:00,2025-02-11,fu.SHFE,fu2503.SHFE,long,long_case3,base,flat_entry,regular,risk_budget,12153587.300000004,0.0,10938228.570000004,8507511.110000003,12153587.300000004,12153587.300000004,0,1000000.0,1500000.0,1500000.0,0.0,0.1411667623812303,0.3922215841251308,12153587.300000004,10938228.570000004,0.7,"1.0,1.0,1.0,1.0",0.018,1.0,1,0,not_confirmed,1.0,2.0,1.0,3771.0,3745.0,116433.0,117032.0,0,1,0,5,,,,1,0,0,0,,1.0,1.0,0,71.64783292343913,60.0,40.0,0,60,,0.8,0.2,0.1411667623812303,-1.0,0,0,0,0,,500,500,1.65,0.0,0.2,20,0,,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,30,1,10,10,2.0,4650721.0,6844619.0,0,3234.0,3771.0,0.1660482374768088,1,0,1.0,volume_not_expanding,196888.1142600001,196888.1142600001,3771.0,,3771.0,3749.0,22.0,10,220.0,110000.0,0.15,5656.5,2828250.0,2828250.0,500,1,fu.SHFE,0.25,3038396.825000001,0.0,537,500,500,0,1.0,0.0,500,500,894,1933,1504,500,500,0,10938228.570000004,10938228.570000004,500,500,500,0,0,1.0,0,0.0,0,0.0,0.0,1.0,1.0,1.0,flat_entry,0,1.0,0.1411667623812303,14151277.300000004,0,1.0,0.0,60,0.6,0,1,0.0,0.1411667623812303,1,1.0,0,0,0.0,0.0,5,0,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
329,2025-02-13 00:00:00+08:00,2025-02-13,fu.SHFE,fu2505.SHFE,long,rollover_reopen,base,rollover_reopen,regular,risk_budget,12238587.300000004,0.0,11014728.570000004,8567011.110000003,12238587.300000004,12238587.300000004,0,1000000.0,1500000.0,1500000.0,0.0,0.1351602374437252,0.4322650837084982,12238587.300000004,11014728.570000004,0.7,"1.0,1.0,1.0,1.0",0.018,1.0,1,0,not_confirmed,1.0,2.0,1.0,3432.0,3512.580576307364,236407.0,114975.0,1,0,0,5,,,,1,0,0,0,,1.0,1.0,0,,60.0,40.0,0,60,,0.8,0.2,0.1351602374437252,-1.0,0,0,0,0,,500,500,1.65,0.0,0.2,20,0,,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,30,1,10,10,2.0,4336219.0,6942700.0,0,2963.1675560298827,3432.0,0.1582200247218788,1,0,1.0,volume_not_expanding,198265.1142600001,198265.1142600001,3432.0,,3432.0,3428.0,4.0,10,40.0,20000.0,0.15,5148.0,2574000.0,2574000.0,500,1,fu.SHFE,0.25,3059646.825000001,0.0,594,500,500,0,1.0,0.0,500,500,4956,2139,1664,500,500,0,11014728.570000004,11014728.570000004,500,500,500,0,0,1.0,0,0.0,0,0.0,0.0,1.0,1.0,1.0,rollover_reopen,0,1.0,0.1351602374437252,14151277.300000004,0,1.0,0.0,60,0.6,0,1,0.1,0.1351602374437252,0,1.0,0,0,0.0,0.0,6,0,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
330,2025-02-18 00:00:00+08:00,2025-02-18,ru.SHFE,ru2505.SHFE,long,long_case2,base,flat_entry,regular,risk_budget,12273587.300000004,0.0,11046228.570000004,8591511.110000003,12273587.300000004,12273587.300000004,0,1000000.0,1500000.0,1500000.0,0.0,0.1326869624694584,0.4487535835369435,12273587.300000004,11046228.570000004,0.7,"1.0,1.0,1.0,1.0",0.018,1.0,1,0,not_confirmed,1.0,2.0,1.0,17870.0,17805.0,189010.0,195531.0,0,1,0,5,,,,1,0,0,0,,1.0,1.0,0,62.66611946893141,60.0,40.0,0,60,,0.8,0.2,0.1326869624694584,-1.0,0,0,0,0,,90,90,1.65,0.0,0.2,20,0,,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,30,1,10,10,2.0,4514568.0,4651450.0,0,17645.0,17870.0,0.0127514876735619,1,0,1.0,volume_not_expanding,198832.1142600001,198832.1142600001,17870.0,,17870.0,17650.0,220.0,10,2200.0,198000.0,0.12,21444.0,1929960.0,1929960.0,90,1,ru.SHFE,0.25,3068396.825000001,0.0,143,90,90,0,1.0,0.0,90,90,90,515,400,90,90,0,11046228.570000004,11046228.570000004,90,90,90,0,0,1.0,0,0.0,0,0.0,0.0,1.0,1.0,1.0,flat_entry,0,1.0,0.1326869624694584,14151277.300000004,0,1.0,0.0,60,0.6,0,1,0.0,0.1326869624694584,1,1.0,0,0,0.0,0.0,7,0,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
331,2025-02-21 00:00:00+08:00,2025-02-21,AP.CZCE,AP505.CZCE,long,long_case2,base,flat_entry,regular,risk_budget,12183587.300000004,1927260.0,10965228.570000004,8528511.110000003,12183587.300000004,12183587.300000004,0,1000000.0,1500000.0,1500000.0,0.1581849378630872,0.1390468124032874,0.406354583978084,10256327.300000004,9037968.570000004,0.7,"1.0,1.0,1.0,1.0",0.018,2.0,1,1,oi_price_confirm_restore,1.0,2.0,2.0,7400.0,7282.0,115887.0,112722.0,1,1,0,5,,,,1,1,0,0,,1.0,1.0,0,74.69146110656516,60.0,40.0,0,60,,0.8,0.2,0.1390468124032874,-1.0,0,0,0,0,,229,229,1.65,0.0,0.2,20,0,,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,30,1,10,10,2.0,976716.0,930458.0,0,7080.0,7400.0,0.0451977401129943,1,0,1.0,volume_not_expanding,325366.86852000013,325366.86852000013,7400.0,,7400.0,7258.0,142.0,10,1420.0,298200.0,0.12,8880.0,1864800.0,3792060.0,210,1,AP.CZCE,0.25,3045896.825000001,0.0,343,229,229,0,1.0,0.0,229,229,229,1017,960,210,229,0,10965228.570000004,9037968.570000004,210,210,210,0,0,1.0,0,0.0,0,0.0,0.0,1.0,1.0,1.0,flat_entry,0,1.0,0.1390468124032874,14151277.300000004,0,1.0,0.0,60,0.6,0,1,0.0,0.1390468124032874,1,0.9210266491597904,1,1,0.6242994925662183,0.6242994925662183,7,0,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
