diagnostic_index,datetime,date,contract_vt_symbol,product_vt_symbol,direction,entry_context,long_signal_range_atr_enabled,long_signal_range_lookback,long_signal_range_atr_period,long_signal_range_atr_multiplier,long_signal_range_atr_entry_context,long_signal_range_atr_direction,long_signal_range_high,long_signal_range_low,long_signal_range_value,long_signal_range_prior_atr,long_signal_range_atr_threshold,long_signal_range_atr_condition_met,long_signal_range_atr_reason,long_signal_range_atr_blocked,long_signal_range_atr_selected_volume_before,long_signal_range_atr_selected_volume_after,profile,start_month,variant,account_capital,c3_capital,experiment_arm
278,2021-07-02 00:00:00+08:00,2021-07-02,CF109.CZCE,CF.CZCE,long,flat_entry,1,10,5,3.0,flat_entry,long,16290.0,15400.0,890.0,200.0,600.0,1,range_strictly_above_threshold,1,7,0,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
279,2021-07-05 00:00:00+08:00,2021-07-05,SM109.CZCE,SM.CZCE,short,flat_entry,1,10,5,3.0,flat_entry,short,,,,,,0,direction_excluded,0,40,40,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
280,2021-07-09 00:00:00+08:00,2021-07-09,rb2110.SHFE,rb.SHFE,long,flat_entry,1,10,5,3.0,flat_entry,long,5474.0,5005.0,469.0,130.0,390.0,1,range_strictly_above_threshold,1,10,0,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
281,2021-07-12 00:00:00+08:00,2021-07-12,SM109.CZCE,SM.CZCE,short,flat_entry,1,10,5,3.0,flat_entry,short,,,,,,0,direction_excluded,0,40,40,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
282,2021-07-13 00:00:00+08:00,2021-07-13,AP110.CZCE,AP.CZCE,short,flat_entry,1,10,5,3.0,flat_entry,short,,,,,,0,direction_excluded,0,24,24,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
283,2021-07-13 00:00:00+08:00,2021-07-13,hc2110.SHFE,hc.SHFE,long,flat_entry,1,10,5,3.0,flat_entry,long,5948.0,5325.0,623.0,145.4,436.20000000000005,1,range_strictly_above_threshold,1,30,0,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
284,2021-07-14 00:00:00+08:00,2021-07-14,MA109.CZCE,MA.CZCE,long,flat_entry,1,10,5,3.0,flat_entry,long,2675.0,2520.0,155.0,60.2,180.60000000000002,0,range_not_above_threshold,0,23,23,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
285,2021-07-20 00:00:00+08:00,2021-07-20,SM109.CZCE,SM.CZCE,long,flat_entry,1,10,5,3.0,flat_entry,long,8046.0,7182.0,864.0,233.2,699.5999999999999,1,range_strictly_above_threshold,1,17,0,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
286,2021-07-21 00:00:00+08:00,2021-07-21,jm2109.DCE,jm.DCE,long,flat_entry,1,10,5,3.0,flat_entry,long,2101.5,1818.0,283.5,64.2,192.60000000000002,1,range_strictly_above_threshold,1,7,0,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
287,2021-07-23 00:00:00+08:00,2021-07-23,AP110.CZCE,AP.CZCE,short,flat_entry,1,10,5,3.0,flat_entry,short,,,,,,0,direction_excluded,0,8,8,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
288,2021-07-29 00:00:00+08:00,2021-07-29,SM109.CZCE,SM.CZCE,long,flat_entry,1,10,5,3.0,flat_entry,long,8064.0,7602.0,462.0,194.0,582.0,0,range_not_above_threshold,0,36,36,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
289,2021-07-30 00:00:00+08:00,2021-07-30,au2112.SHFE,au.SHFE,long,flat_entry,1,10,5,3.0,flat_entry,long,383.12,375.16,7.9599999999999795,3.9440000000000053,11.832000000000015,0,range_not_above_threshold,0,4,4,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
290,2021-07-30 00:00:00+08:00,2021-07-30,cu2109.SHFE,cu.SHFE,long,flat_entry,1,10,5,3.0,flat_entry,long,72740.0,67400.0,5340.0,1218.0,3654.0,1,range_strictly_above_threshold,1,4,0,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
291,2021-08-04 00:00:00+08:00,2021-08-04,ru2109.SHFE,ru.SHFE,long,flat_entry,1,10,5,3.0,flat_entry,long,13590.0,12980.0,610.0,244.0,732.0,0,range_not_above_threshold,0,6,6,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
292,2021-08-10 00:00:00+08:00,2021-08-10,SA201.CZCE,SA.CZCE,long,flat_entry,1,10,5,3.0,flat_entry,long,2667.0,2491.0,176.0,79.0,237.0,0,range_not_above_threshold,0,12,12,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
293,2021-08-16 00:00:00+08:00,2021-08-16,CF201.CZCE,CF.CZCE,long,flat_entry,1,10,5,3.0,flat_entry,long,18185.0,17235.0,950.0,259.0,777.0,1,range_strictly_above_threshold,1,11,0,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
294,2021-08-16 00:00:00+08:00,2021-08-16,MA201.CZCE,MA.CZCE,long,flat_entry,1,10,5,3.0,flat_entry,long,2876.0,2696.0,180.0,58.0,174.0,1,range_strictly_above_threshold,1,49,0,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
295,2021-08-16 00:00:00+08:00,2021-08-16,ru2201.SHFE,ru.SHFE,long,rollover_reopen,1,10,5,3.0,rollover_reopen,long,15105.0,14380.0,725.0,277.0,831.0,0,range_not_above_threshold,0,9,9,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
296,2021-08-24 00:00:00+08:00,2021-08-24,hc2201.SHFE,hc.SHFE,short,flat_entry,1,10,5,3.0,flat_entry,short,,,,,,0,direction_excluded,0,29,29,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
297,2021-08-24 00:00:00+08:00,2021-08-24,rb2201.SHFE,rb.SHFE,short,flat_entry,1,10,5,3.0,flat_entry,short,,,,,,0,direction_excluded,0,31,31,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
298,2021-08-27 00:00:00+08:00,2021-08-27,sp2110.SHFE,sp.SHFE,short,flat_entry,1,10,5,3.0,flat_entry,short,,,,,,0,direction_excluded,0,27,27,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
299,2021-08-31 00:00:00+08:00,2021-08-31,SM201.CZCE,SM.CZCE,long,flat_entry,1,10,5,3.0,flat_entry,long,8726.0,7750.0,976.0,241.2,723.5999999999999,1,range_strictly_above_threshold,1,31,0,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
300,2021-09-01 00:00:00+08:00,2021-09-01,sp2110.SHFE,sp.SHFE,short,flat_entry,1,10,5,3.0,flat_entry,short,,,,,,0,direction_excluded,0,12,12,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
301,2021-09-03 00:00:00+08:00,2021-09-03,MA201.CZCE,MA.CZCE,long,flat_entry,1,10,5,3.0,flat_entry,long,2929.0,2754.0,175.0,67.4,202.20000000000002,0,range_not_above_threshold,0,39,39,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
302,2021-09-06 00:00:00+08:00,2021-09-06,OI201.CZCE,OI.CZCE,long,flat_entry,1,10,5,3.0,flat_entry,long,11069.0,10562.0,507.0,221.0,663.0,0,range_not_above_threshold,0,8,8,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
303,2021-09-07 00:00:00+08:00,2021-09-07,SA201.CZCE,SA.CZCE,long,flat_entry,1,10,5,3.0,flat_entry,long,2892.0,2630.0,262.0,58.6,175.8,1,range_strictly_above_threshold,1,7,0,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
304,2021-09-10 00:00:00+08:00,2021-09-10,FG201.CZCE,FG.CZCE,short,flat_entry,1,10,5,3.0,flat_entry,short,,,,,,0,direction_excluded,0,28,28,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
305,2021-09-14 00:00:00+08:00,2021-09-14,fu2201.SHFE,fu.SHFE,long,flat_entry,1,10,5,3.0,flat_entry,long,2744.0,2512.0,232.0,74.0,222.0,1,range_strictly_above_threshold,1,53,0,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
306,2021-09-23 00:00:00+08:00,2021-09-23,CF201.CZCE,CF.CZCE,short,flat_entry,1,10,5,3.0,flat_entry,short,,,,,,0,direction_excluded,0,16,16,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
307,2021-09-23 00:00:00+08:00,2021-09-23,OI201.CZCE,OI.CZCE,long,flat_entry,1,10,5,3.0,flat_entry,long,11147.0,10615.0,532.0,224.2,672.5999999999999,0,range_not_above_threshold,0,12,12,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
308,2021-09-28 00:00:00+08:00,2021-09-28,rb2201.SHFE,rb.SHFE,long,flat_entry,1,10,5,3.0,flat_entry,long,5763.0,5384.0,379.0,174.6,523.8,0,range_not_above_threshold,0,12,12,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
309,2021-09-29 00:00:00+08:00,2021-09-29,au2112.SHFE,au.SHFE,short,flat_entry,1,10,5,3.0,flat_entry,short,,,,,,0,direction_excluded,0,3,3,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
310,2021-09-29 00:00:00+08:00,2021-09-29,jm2201.DCE,jm.DCE,long,flat_entry,1,10,5,3.0,flat_entry,long,3093.5,2626.0,467.5,189.0,567.0,0,range_not_above_threshold,0,2,2,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
311,2021-09-30 00:00:00+08:00,2021-09-30,CF201.CZCE,CF.CZCE,long,flat_entry,1,10,5,3.0,flat_entry,long,20035.0,17030.0,3005.0,624.0,1872.0,1,range_strictly_above_threshold,1,9,0,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
312,2021-10-11 00:00:00+08:00,2021-10-11,AP201.CZCE,AP.CZCE,long,flat_entry,1,10,5,3.0,flat_entry,long,7011.0,5623.0,1388.0,231.6,694.8,1,range_strictly_above_threshold,1,16,0,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
313,2021-10-14 00:00:00+08:00,2021-10-14,cu2111.SHFE,cu.SHFE,long,flat_entry,1,10,5,3.0,flat_entry,long,73630.0,67890.0,5740.0,1414.0,4242.0,1,range_strictly_above_threshold,1,3,0,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
314,2021-10-25 00:00:00+08:00,2021-10-25,FG201.CZCE,FG.CZCE,short,flat_entry,1,10,5,3.0,flat_entry,short,,,,,,0,direction_excluded,0,33,33,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
315,2021-10-25 00:00:00+08:00,2021-10-25,hc2201.SHFE,hc.SHFE,short,flat_entry,1,10,5,3.0,flat_entry,short,,,,,,0,direction_excluded,0,25,25,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
316,2021-10-27 00:00:00+08:00,2021-10-27,rb2201.SHFE,rb.SHFE,short,flat_entry,1,10,5,3.0,flat_entry,short,,,,,,0,direction_excluded,0,14,14,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
317,2021-10-29 00:00:00+08:00,2021-10-29,lh2201.DCE,lh.DCE,long,flat_entry,1,10,5,3.0,flat_entry,long,17670.0,15590.0,2080.0,719.0,2157.0,0,range_not_above_threshold,0,8,8,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
318,2021-11-05 00:00:00+08:00,2021-11-05,SA201.CZCE,SA.CZCE,short,flat_entry,1,10,5,3.0,flat_entry,short,,,,,,0,direction_excluded,0,12,12,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
319,2021-11-08 00:00:00+08:00,2021-11-08,SM201.CZCE,SM.CZCE,short,flat_entry,1,10,5,3.0,flat_entry,short,,,,,,0,direction_excluded,0,14,14,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
320,2021-11-09 00:00:00+08:00,2021-11-09,MA201.CZCE,MA.CZCE,short,flat_entry,1,10,5,3.0,flat_entry,short,,,,,,0,direction_excluded,0,22,22,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
321,2021-11-10 00:00:00+08:00,2021-11-10,au2112.SHFE,au.SHFE,long,flat_entry,1,10,5,3.0,flat_entry,long,378.5,364.12,14.379999999999995,4.432000000000005,13.296000000000014,1,range_strictly_above_threshold,1,5,0,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
322,2021-11-12 00:00:00+08:00,2021-11-12,jm2201.DCE,jm.DCE,short,flat_entry,1,10,5,3.0,flat_entry,short,,,,,,0,direction_excluded,0,2,2,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
323,2021-11-15 00:00:00+08:00,2021-11-15,fu2201.SHFE,fu.SHFE,short,flat_entry,1,10,5,3.0,flat_entry,short,,,,,,0,direction_excluded,0,15,15,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
324,2021-11-17 00:00:00+08:00,2021-11-17,fu2201.SHFE,fu.SHFE,short,flat_entry,1,10,5,3.0,flat_entry,short,,,,,,0,direction_excluded,0,45,45,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
325,2021-11-22 00:00:00+08:00,2021-11-22,ru2201.SHFE,ru.SHFE,long,flat_entry,1,10,5,3.0,flat_entry,long,15540.0,13780.0,1760.0,394.0,1182.0,1,range_strictly_above_threshold,1,8,0,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
326,2021-11-29 00:00:00+08:00,2021-11-29,fu2201.SHFE,fu.SHFE,short,flat_entry,1,10,5,3.0,flat_entry,short,,,,,,0,direction_excluded,0,35,35,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
327,2021-12-02 00:00:00+08:00,2021-12-02,CF201.CZCE,CF.CZCE,short,flat_entry,1,10,5,3.0,flat_entry,short,,,,,,0,direction_excluded,0,16,16,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
328,2021-12-03 00:00:00+08:00,2021-12-03,sp2201.SHFE,sp.SHFE,long,flat_entry,1,10,5,3.0,flat_entry,long,6054.0,5038.0,1016.0,214.8,644.4000000000001,1,range_strictly_above_threshold,1,17,0,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
329,2021-12-06 00:00:00+08:00,2021-12-06,lh2201.DCE,lh.DCE,short,flat_entry,1,10,5,3.0,flat_entry,short,,,,,,0,direction_excluded,0,2,2,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
330,2021-12-07 00:00:00+08:00,2021-12-07,cu2201.SHFE,cu.SHFE,short,flat_entry,1,10,5,3.0,flat_entry,short,,,,,,0,direction_excluded,0,5,5,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
331,2021-12-15 00:00:00+08:00,2021-12-15,SA205.CZCE,SA.CZCE,short,flat_entry,1,10,5,3.0,flat_entry,short,,,,,,0,direction_excluded,0,15,15,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
332,2021-12-16 00:00:00+08:00,2021-12-16,jm2205.DCE,jm.DCE,long,flat_entry,1,10,5,3.0,flat_entry,long,2143.0,1837.0,306.0,103.4,310.20000000000005,0,range_not_above_threshold,0,8,8,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
333,2021-12-16 00:00:00+08:00,2021-12-16,rb2205.SHFE,rb.SHFE,long,flat_entry,1,10,5,3.0,flat_entry,long,4534.0,4264.0,270.0,104.0,312.0,0,range_not_above_threshold,0,30,30,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
334,2021-12-17 00:00:00+08:00,2021-12-17,hc2205.SHFE,hc.SHFE,long,flat_entry,1,10,5,3.0,flat_entry,long,4746.0,4387.0,359.0,110.4,331.20000000000005,1,range_strictly_above_threshold,1,35,0,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
335,2021-12-21 00:00:00+08:00,2021-12-21,MA205.CZCE,MA.CZCE,long,flat_entry,1,10,5,3.0,flat_entry,long,2732.0,2451.0,281.0,80.8,242.39999999999998,1,range_strictly_above_threshold,1,68,0,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
336,2021-12-22 00:00:00+08:00,2021-12-22,ru2205.SHFE,ru.SHFE,short,flat_entry,1,10,5,3.0,flat_entry,short,,,,,,0,direction_excluded,0,12,12,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
337,2021-12-28 00:00:00+08:00,2021-12-28,SA205.CZCE,SA.CZCE,short,flat_entry,1,10,5,3.0,flat_entry,short,,,,,,0,direction_excluded,0,16,16,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
338,2021-12-30 00:00:00+08:00,2021-12-30,sp2205.SHFE,sp.SHFE,long,flat_entry,1,10,5,3.0,flat_entry,long,6042.0,5352.0,690.0,173.2,519.5999999999999,1,range_strictly_above_threshold,1,9,0,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
339,2022-01-04 00:00:00+08:00,2022-01-04,FG205.CZCE,FG.CZCE,short,flat_entry,1,10,5,3.0,flat_entry,short,,,,,,0,direction_excluded,0,50,50,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
340,2022-01-04 00:00:00+08:00,2022-01-04,OI205.CZCE,OI.CZCE,long,flat_entry,1,10,5,3.0,flat_entry,long,12381.0,11823.0,558.0,180.0,540.0,1,range_strictly_above_threshold,0,0,0,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
341,2022-01-05 00:00:00+08:00,2022-01-05,AP205.CZCE,AP.CZCE,short,flat_entry,1,10,5,3.0,flat_entry,short,,,,,,0,direction_excluded,0,14,14,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
342,2022-01-05 00:00:00+08:00,2022-01-05,fu2205.SHFE,fu.SHFE,long,flat_entry,1,10,5,3.0,flat_entry,long,2910.0,2629.0,281.0,71.8,215.39999999999998,1,range_strictly_above_threshold,1,31,0,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
343,2022-01-05 00:00:00+08:00,2022-01-05,jm2205.DCE,jm.DCE,long,flat_entry,1,10,5,3.0,flat_entry,long,2370.5,2108.5,262.0,83.6,250.79999999999998,1,range_strictly_above_threshold,1,7,0,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
344,2022-01-10 00:00:00+08:00,2022-01-10,lh2203.DCE,lh.DCE,short,flat_entry,1,10,5,3.0,flat_entry,short,,,,,,0,direction_excluded,0,5,5,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
345,2022-01-11 00:00:00+08:00,2022-01-11,CF205.CZCE,CF.CZCE,long,flat_entry,1,10,5,3.0,flat_entry,long,21195.0,19905.0,1290.0,276.0,828.0,1,range_strictly_above_threshold,1,12,0,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
346,2022-01-11 00:00:00+08:00,2022-01-11,SM205.CZCE,SM.CZCE,long,flat_entry,1,10,5,3.0,flat_entry,long,8540.0,8020.0,520.0,213.6,640.8,0,range_not_above_threshold,0,18,18,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
347,2022-01-13 00:00:00+08:00,2022-01-13,hc2205.SHFE,hc.SHFE,long,flat_entry,1,10,5,3.0,flat_entry,long,4827.0,4381.0,446.0,81.2,243.60000000000002,1,range_strictly_above_threshold,1,39,0,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
348,2022-01-13 00:00:00+08:00,2022-01-13,rb2205.SHFE,rb.SHFE,long,flat_entry,1,10,5,3.0,flat_entry,long,4701.0,4265.0,436.0,79.4,238.20000000000002,1,range_strictly_above_threshold,1,40,0,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
349,2022-01-14 00:00:00+08:00,2022-01-14,MA205.CZCE,MA.CZCE,long,flat_entry,1,10,5,3.0,flat_entry,long,2718.0,2474.0,244.0,64.0,192.0,1,range_strictly_above_threshold,1,39,0,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
350,2022-01-14 00:00:00+08:00,2022-01-14,au2202.SHFE,au.SHFE,long,flat_entry,1,10,5,3.0,flat_entry,long,376.04,367.12,8.920000000000016,2.9719999999999915,8.915999999999976,1,range_strictly_above_threshold,1,5,0,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
351,2022-01-18 00:00:00+08:00,2022-01-18,FG205.CZCE,FG.CZCE,long,flat_entry,1,10,5,3.0,flat_entry,long,2095.0,1702.0,393.0,81.0,243.0,1,range_strictly_above_threshold,1,13,0,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
352,2022-01-21 00:00:00+08:00,2022-01-21,SA205.CZCE,SA.CZCE,long,flat_entry,1,10,5,3.0,flat_entry,long,2746.0,2340.0,406.0,81.6,244.79999999999998,1,range_strictly_above_threshold,1,10,0,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
353,2022-01-28 00:00:00+08:00,2022-01-28,AP205.CZCE,AP.CZCE,long,flat_entry,1,10,5,3.0,flat_entry,long,9107.0,8251.0,856.0,183.0,549.0,1,range_strictly_above_threshold,1,11,0,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
354,2022-02-08 00:00:00+08:00,2022-02-08,sp2205.SHFE,sp.SHFE,long,flat_entry,1,10,5,3.0,flat_entry,long,6456.0,5906.0,550.0,192.4,577.2,0,range_not_above_threshold,0,12,12,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
355,2022-02-09 00:00:00+08:00,2022-02-09,OI205.CZCE,OI.CZCE,long,flat_entry,1,10,5,3.0,flat_entry,long,12916.0,11957.0,959.0,278.4,835.1999999999999,1,range_strictly_above_threshold,1,11,0,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
356,2022-02-10 00:00:00+08:00,2022-02-10,cu2203.SHFE,cu.SHFE,long,flat_entry,1,10,5,3.0,flat_entry,long,73040.0,69360.0,3680.0,988.0,2964.0,1,range_strictly_above_threshold,1,4,0,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
357,2022-02-11 00:00:00+08:00,2022-02-11,jm2205.DCE,jm.DCE,long,flat_entry,1,10,5,3.0,flat_entry,long,2471.5,2152.0,319.5,110.0,330.0,0,range_not_above_threshold,0,6,6,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
