diagnostic_index,datetime,date,contract_vt_symbol,product_vt_symbol,direction,entry_context,long_signal_atr_shock_enabled,short_signal_atr_shock_enabled,long_signal_atr_shock_period,long_signal_atr_shock_multiplier,long_signal_atr_shock_entry_context,long_signal_atr_shock_direction,long_signal_atr_shock_prior_close,long_signal_atr_shock_signal_close,long_signal_atr_shock_drop,short_signal_atr_shock_rise,signal_atr_shock_adverse_move,signal_atr_shock_move_kind,long_signal_atr_shock_atr,long_signal_atr_shock_threshold,long_signal_atr_shock_blocked,long_signal_atr_shock_reason,long_signal_atr_shock_selected_volume_before,long_signal_atr_shock_selected_volume_after,profile,start_month,variant,account_capital,c3_capital
561,2023-08-14 00:00:00+08:00,2023-08-14,fu2310.SHFE,fu.SHFE,long,rollover_reopen,1,1,5,1.0,rollover_reopen,long,3548.481129513983,3536.0,12.481129513982978,,12.481129513982978,signal_day_drop,90.44018463209348,90.44018463209348,0,drop_not_above_threshold,268,268,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
562,2023-08-21 00:00:00+08:00,2023-08-21,SA401.CZCE,SA.CZCE,long,flat_entry,1,1,5,1.0,flat_entry,long,1691.0,1838.0,-147.0,,-147.0,signal_day_drop,59.4,59.4,0,drop_not_above_threshold,172,172,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
563,2023-08-21 00:00:00+08:00,2023-08-21,fu2310.SHFE,fu.SHFE,long,flat_entry,1,1,5,1.0,flat_entry,long,3591.0,3735.0,-144.0,,-144.0,signal_day_drop,81.4,81.4,0,drop_not_above_threshold,121,121,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
564,2023-08-22 00:00:00+08:00,2023-08-22,MA401.CZCE,MA.CZCE,long,flat_entry,1,1,5,1.0,flat_entry,long,2509.0,2512.0,-3.0,,-3.0,signal_day_drop,65.8,65.8,0,drop_not_above_threshold,457,457,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
565,2023-08-22 00:00:00+08:00,2023-08-22,jm2401.DCE,jm.DCE,long,flat_entry,1,1,5,1.0,flat_entry,long,1442.0,1490.0,-48.0,,-48.0,signal_day_drop,51.1,51.1,0,drop_not_above_threshold,77,77,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
566,2023-08-23 00:00:00+08:00,2023-08-23,AP310.CZCE,AP.CZCE,long,flat_entry,1,1,5,1.0,flat_entry,long,8919.0,8926.0,-7.0,,-7.0,signal_day_drop,147.8,147.8,0,drop_not_above_threshold,127,127,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
567,2023-08-23 00:00:00+08:00,2023-08-23,si2310.GFEX,si.GFEX,long,flat_entry,1,1,5,1.0,flat_entry,long,13695.0,13665.0,30.0,,30.0,signal_day_drop,211.0,211.0,0,drop_not_above_threshold,166,166,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
568,2023-08-24 00:00:00+08:00,2023-08-24,au2310.SHFE,au.SHFE,long,flat_entry,1,1,5,1.0,flat_entry,long,457.88,460.04,-2.160000000000025,,-2.160000000000025,signal_day_drop,2.2639999999999985,2.2639999999999985,0,drop_not_above_threshold,20,20,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
569,2023-08-29 00:00:00+08:00,2023-08-29,rb2310.SHFE,rb.SHFE,short,flat_entry,1,1,5,1.0,flat_entry,short,3667.0,3678.0,,11.0,11.0,signal_day_rise,72.0,72.0,0,rise_not_above_threshold,309,309,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
570,2023-08-30 00:00:00+08:00,2023-08-30,CF401.CZCE,CF.CZCE,long,flat_entry,1,1,5,1.0,flat_entry,long,17460.0,17610.0,-150.0,,-150.0,signal_day_drop,268.0,268.0,0,drop_not_above_threshold,122,122,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
571,2023-08-30 00:00:00+08:00,2023-08-30,FG401.CZCE,FG.CZCE,long,flat_entry,1,1,5,1.0,flat_entry,long,1578.0,1716.0,-138.0,,-138.0,signal_day_drop,58.0,58.0,0,drop_not_above_threshold,121,121,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
572,2023-08-30 00:00:00+08:00,2023-08-30,cu2310.SHFE,cu.SHFE,long,flat_entry,1,1,5,1.0,flat_entry,long,69190.0,69380.0,-190.0,,-190.0,signal_day_drop,544.0,544.0,0,drop_not_above_threshold,30,30,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
573,2023-08-31 00:00:00+08:00,2023-08-31,sp2401.SHFE,sp.SHFE,long,flat_entry,1,1,5,1.0,flat_entry,long,5610.0,5610.0,0.0,,0.0,signal_day_drop,100.4,100.4,0,drop_not_above_threshold,237,237,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
574,2023-09-04 00:00:00+08:00,2023-09-04,SM311.CZCE,SM.CZCE,long,flat_entry,1,1,5,1.0,flat_entry,long,6990.0,7002.0,-12.0,,-12.0,signal_day_drop,102.0,102.0,0,drop_not_above_threshold,314,314,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
575,2023-09-05 00:00:00+08:00,2023-09-05,fu2311.SHFE,fu.SHFE,long,flat_entry,1,1,5,1.0,flat_entry,long,3602.0,3594.0,8.0,,8.0,signal_day_drop,91.4,91.4,0,drop_not_above_threshold,243,243,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
576,2023-09-15 00:00:00+08:00,2023-09-15,cu2310.SHFE,cu.SHFE,long,flat_entry,1,1,5,1.0,flat_entry,long,69470.0,69780.0,-310.0,,-310.0,signal_day_drop,484.0,484.0,0,drop_not_above_threshold,36,36,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
577,2023-09-18 00:00:00+08:00,2023-09-18,rb2401.SHFE,rb.SHFE,long,flat_entry,1,1,5,1.0,flat_entry,long,3824.0,3842.0,-18.0,,-18.0,signal_day_drop,47.8,47.8,0,drop_not_above_threshold,180,180,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
578,2023-09-18 00:00:00+08:00,2023-09-18,sp2401.SHFE,sp.SHFE,long,flat_entry,1,1,5,1.0,flat_entry,long,5846.0,5954.0,-108.0,,-108.0,signal_day_drop,98.8,98.8,0,drop_not_above_threshold,75,75,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
579,2023-09-26 00:00:00+08:00,2023-09-26,AP401.CZCE,AP.CZCE,long,flat_entry,1,1,5,1.0,flat_entry,long,9326.0,9343.0,-17.0,,-17.0,signal_day_drop,137.0,137.0,0,drop_not_above_threshold,109,109,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
580,2023-09-26 00:00:00+08:00,2023-09-26,hc2401.SHFE,hc.SHFE,short,flat_entry,1,1,5,1.0,flat_entry,short,3812.0,3759.0,,-53.0,-53.0,signal_day_rise,65.2,65.2,0,rise_not_above_threshold,306,306,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
581,2023-09-28 00:00:00+08:00,2023-09-28,lh2311.DCE,lh.DCE,short,flat_entry,1,1,5,1.0,flat_entry,short,16610.0,16565.0,,-45.0,-45.0,signal_day_rise,258.0,258.0,0,rise_not_above_threshold,46,46,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
582,2023-10-11 00:00:00+08:00,2023-10-11,cu2311.SHFE,cu.SHFE,short,flat_entry,1,1,5,1.0,flat_entry,short,66460.0,66930.0,,470.0,470.0,signal_day_rise,594.0,594.0,0,rise_not_above_threshold,36,36,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
583,2023-10-12 00:00:00+08:00,2023-10-12,rb2401.SHFE,rb.SHFE,short,flat_entry,1,1,5,1.0,flat_entry,short,3619.0,3627.0,,8.0,8.0,signal_day_rise,46.2,46.2,0,rise_not_above_threshold,404,404,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
584,2023-10-13 00:00:00+08:00,2023-10-13,SA401.CZCE,SA.CZCE,short,flat_entry,1,1,5,1.0,flat_entry,short,1724.0,1724.0,,0.0,0.0,signal_day_rise,54.0,54.0,0,rise_not_above_threshold,169,169,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
585,2023-10-17 00:00:00+08:00,2023-10-17,CF401.CZCE,CF.CZCE,short,flat_entry,1,1,5,1.0,flat_entry,short,16990.0,16695.0,,-295.0,-295.0,signal_day_rise,320.0,320.0,0,rise_not_above_threshold,128,128,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
586,2023-10-17 00:00:00+08:00,2023-10-17,MA401.CZCE,MA.CZCE,short,flat_entry,1,1,5,1.0,flat_entry,short,2468.0,2416.0,,-52.0,-52.0,signal_day_rise,54.8,54.8,0,rise_not_above_threshold,98,98,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
587,2023-10-17 00:00:00+08:00,2023-10-17,ru2401.SHFE,ru.SHFE,long,flat_entry,1,1,5,1.0,flat_entry,long,14750.0,14775.0,-25.0,,-25.0,signal_day_drop,313.0,313.0,0,drop_not_above_threshold,82,82,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
588,2023-10-20 00:00:00+08:00,2023-10-20,SM312.CZCE,SM.CZCE,short,flat_entry,1,1,5,1.0,flat_entry,short,6650.0,6616.0,,-34.0,-34.0,signal_day_rise,72.0,72.0,0,rise_not_above_threshold,345,345,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
589,2023-10-23 00:00:00+08:00,2023-10-23,SA401.CZCE,SA.CZCE,short,flat_entry,1,1,5,1.0,flat_entry,short,1709.0,1690.0,,-19.0,-19.0,signal_day_rise,40.8,40.8,0,rise_not_above_threshold,72,72,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
590,2023-10-23 00:00:00+08:00,2023-10-23,lh2401.DCE,lh.DCE,short,flat_entry,1,1,5,1.0,flat_entry,short,16245.0,16450.0,,205.0,205.0,signal_day_rise,263.0,263.0,0,rise_not_above_threshold,45,45,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
591,2023-10-23 00:00:00+08:00,2023-10-23,rb2401.SHFE,rb.SHFE,short,flat_entry,1,1,5,1.0,flat_entry,short,3610.0,3572.0,,-38.0,-38.0,signal_day_rise,54.8,54.8,0,rise_not_above_threshold,212,212,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
592,2023-10-25 00:00:00+08:00,2023-10-25,FG401.CZCE,FG.CZCE,short,flat_entry,1,1,5,1.0,flat_entry,short,1620.0,1632.0,,12.0,12.0,signal_day_rise,47.4,47.4,0,rise_not_above_threshold,101,101,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
593,2023-10-25 00:00:00+08:00,2023-10-25,au2312.SHFE,au.SHFE,long,flat_entry,1,1,5,1.0,flat_entry,long,475.2,473.92,1.2799999999999727,,1.2799999999999727,signal_day_drop,4.680000000000007,4.680000000000007,0,drop_not_above_threshold,33,33,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
594,2023-10-26 00:00:00+08:00,2023-10-26,fu2401.SHFE,fu.SHFE,short,flat_entry,1,1,5,1.0,flat_entry,short,3335.0,3340.0,,5.0,5.0,signal_day_rise,85.4,85.4,0,rise_not_above_threshold,167,167,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
595,2023-10-27 00:00:00+08:00,2023-10-27,OI401.CZCE,OI.CZCE,short,flat_entry,1,1,5,1.0,flat_entry,short,8567.0,8501.0,,-66.0,-66.0,signal_day_rise,187.4,187.4,0,rise_not_above_threshold,69,69,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
596,2023-10-27 00:00:00+08:00,2023-10-27,si2312.GFEX,si.GFEX,short,flat_entry,1,1,5,1.0,flat_entry,short,14150.0,13995.0,,-155.0,-155.0,signal_day_rise,271.0,271.0,0,rise_not_above_threshold,159,159,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
597,2023-11-02 00:00:00+08:00,2023-11-02,jm2401.DCE,jm.DCE,long,flat_entry,1,1,5,1.0,flat_entry,long,1814.5,1805.5,9.0,,9.0,signal_day_drop,49.1,49.1,0,drop_not_above_threshold,46,46,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
598,2023-11-06 00:00:00+08:00,2023-11-06,lc2401.GFEX,lc.GFEX,short,flat_entry,1,1,5,1.0,flat_entry,short,151400.0,147150.0,,-4250.0,-4250.0,signal_day_rise,4270.0,4270.0,0,rise_not_above_threshold,56,56,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
599,2023-11-07 00:00:00+08:00,2023-11-07,lh2401.DCE,lh.DCE,short,flat_entry,1,1,5,1.0,flat_entry,short,16140.0,15765.0,,-375.0,-375.0,signal_day_rise,228.0,228.0,0,rise_not_above_threshold,29,29,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
600,2023-11-10 00:00:00+08:00,2023-11-10,si2401.GFEX,si.GFEX,short,flat_entry,1,1,5,1.0,flat_entry,short,14130.0,14090.0,,-40.0,-40.0,signal_day_rise,232.0,232.0,0,rise_not_above_threshold,147,147,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
601,2023-11-13 00:00:00+08:00,2023-11-13,sp2401.SHFE,sp.SHFE,short,flat_entry,1,1,5,1.0,flat_entry,short,5918.0,5982.0,,64.0,64.0,signal_day_rise,137.6,137.6,0,rise_not_above_threshold,260,260,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
602,2023-11-14 00:00:00+08:00,2023-11-14,SA401.CZCE,SA.CZCE,long,flat_entry,1,1,5,1.0,flat_entry,long,2058.0,2032.0,26.0,,26.0,signal_day_drop,116.6,116.6,0,drop_not_above_threshold,168,168,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
603,2023-11-17 00:00:00+08:00,2023-11-17,fu2401.SHFE,fu.SHFE,short,flat_entry,1,1,5,1.0,flat_entry,short,3159.0,3079.0,,-80.0,-80.0,signal_day_rise,65.6,65.6,0,rise_not_above_threshold,266,266,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
604,2023-11-20 00:00:00+08:00,2023-11-20,FG401.CZCE,FG.CZCE,long,flat_entry,1,1,5,1.0,flat_entry,long,1718.0,1762.0,-44.0,,-44.0,signal_day_drop,41.6,41.6,0,drop_not_above_threshold,117,117,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
605,2023-11-20 00:00:00+08:00,2023-11-20,sp2401.SHFE,sp.SHFE,short,flat_entry,1,1,5,1.0,flat_entry,short,6044.0,5978.0,,-66.0,-66.0,signal_day_rise,108.0,108.0,0,rise_not_above_threshold,72,72,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
606,2023-11-21 00:00:00+08:00,2023-11-21,CF401.CZCE,CF.CZCE,short,flat_entry,1,1,5,1.0,flat_entry,short,15565.0,15160.0,,-405.0,-405.0,signal_day_rise,226.0,226.0,0,rise_not_above_threshold,106,106,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
607,2023-11-23 00:00:00+08:00,2023-11-23,sp2401.SHFE,sp.SHFE,short,flat_entry,1,1,5,1.0,flat_entry,short,5792.0,5774.0,,-18.0,-18.0,signal_day_rise,138.4,138.4,0,rise_not_above_threshold,266,266,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
608,2023-11-24 00:00:00+08:00,2023-11-24,lh2401.DCE,lh.DCE,short,flat_entry,1,1,5,1.0,flat_entry,short,15450.0,15430.0,,-20.0,-20.0,signal_day_rise,262.0,262.0,0,rise_not_above_threshold,20,20,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
609,2023-11-27 00:00:00+08:00,2023-11-27,ru2401.SHFE,ru.SHFE,short,flat_entry,1,1,5,1.0,flat_entry,short,13965.0,13935.0,,-30.0,-30.0,signal_day_rise,241.0,241.0,0,rise_not_above_threshold,79,79,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
610,2023-11-29 00:00:00+08:00,2023-11-29,OI401.CZCE,OI.CZCE,short,flat_entry,1,1,5,1.0,flat_entry,short,8573.0,8493.0,,-80.0,-80.0,signal_day_rise,153.4,153.4,0,rise_not_above_threshold,81,81,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
611,2023-12-01 00:00:00+08:00,2023-12-01,si2401.GFEX,si.GFEX,short,flat_entry,1,1,5,1.0,flat_entry,short,14005.0,13940.0,,-65.0,-65.0,signal_day_rise,191.0,191.0,0,rise_not_above_threshold,173,173,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
612,2023-12-04 00:00:00+08:00,2023-12-04,au2402.SHFE,au.SHFE,long,flat_entry,1,1,5,1.0,flat_entry,long,475.78,481.62,-5.840000000000032,,-5.840000000000032,signal_day_drop,3.519999999999994,3.519999999999994,0,drop_not_above_threshold,27,27,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
613,2023-12-06 00:00:00+08:00,2023-12-06,AP405.CZCE,AP.CZCE,short,flat_entry,1,1,5,1.0,flat_entry,short,8300.0,8181.0,,-119.0,-119.0,signal_day_rise,220.6,220.6,0,rise_not_above_threshold,156,156,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
614,2023-12-07 00:00:00+08:00,2023-12-07,fu2401.SHFE,fu.SHFE,short,flat_entry,1,1,5,1.0,flat_entry,short,3063.0,2928.0,,-135.0,-135.0,signal_day_rise,109.4,109.4,0,rise_not_above_threshold,236,236,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
615,2023-12-08 00:00:00+08:00,2023-12-08,hc2405.SHFE,hc.SHFE,long,flat_entry,1,1,5,1.0,flat_entry,long,4114.0,4149.0,-35.0,,-35.0,signal_day_drop,61.8,61.8,0,drop_not_above_threshold,322,322,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
616,2023-12-12 00:00:00+08:00,2023-12-12,rb2405.SHFE,rb.SHFE,long,flat_entry,1,1,5,1.0,flat_entry,long,4025.0,4060.0,-35.0,,-35.0,signal_day_drop,64.0,64.0,0,drop_not_above_threshold,278,278,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
617,2023-12-25 00:00:00+08:00,2023-12-25,hc2405.SHFE,hc.SHFE,long,flat_entry,1,1,5,1.0,flat_entry,long,4120.0,4130.0,-10.0,,-10.0,signal_day_drop,46.0,46.0,0,drop_not_above_threshold,345,345,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
618,2023-12-29 00:00:00+08:00,2023-12-29,lh2403.DCE,lh.DCE,short,flat_entry,1,1,5,1.0,flat_entry,short,13690.0,13715.0,,25.0,25.0,signal_day_rise,286.0,286.0,0,rise_not_above_threshold,54,54,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
619,2024-01-04 00:00:00+08:00,2024-01-04,jm2405.DCE,jm.DCE,short,flat_entry,1,1,5,1.0,flat_entry,short,1973.0,1885.5,,-87.5,-87.5,signal_day_rise,67.1,67.1,0,rise_not_above_threshold,40,40,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
620,2024-01-08 00:00:00+08:00,2024-01-08,SM403.CZCE,SM.CZCE,short,flat_entry,1,1,5,1.0,flat_entry,short,6406.0,6342.0,,-64.0,-64.0,signal_day_rise,84.8,84.8,0,rise_not_above_threshold,375,375,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
621,2024-01-10 00:00:00+08:00,2024-01-10,AP405.CZCE,AP.CZCE,short,flat_entry,1,1,5,1.0,flat_entry,short,8097.0,8093.0,,-4.0,-4.0,signal_day_rise,168.4,168.4,0,rise_not_above_threshold,146,146,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
622,2024-01-10 00:00:00+08:00,2024-01-10,MA405.CZCE,MA.CZCE,short,flat_entry,1,1,5,1.0,flat_entry,short,2384.0,2299.0,,-85.0,-85.0,signal_day_rise,33.6,33.6,0,rise_not_above_threshold,201,201,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
623,2024-01-11 00:00:00+08:00,2024-01-11,fu2403.SHFE,fu.SHFE,short,flat_entry,1,1,5,1.0,flat_entry,short,2969.0,2951.0,,-18.0,-18.0,signal_day_rise,100.8,100.8,0,rise_not_above_threshold,156,156,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
624,2024-01-12 00:00:00+08:00,2024-01-12,SA405.CZCE,SA.CZCE,short,flat_entry,1,1,5,1.0,flat_entry,short,1862.0,1827.0,,-35.0,-35.0,signal_day_rise,59.6,59.6,0,rise_not_above_threshold,109,109,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
625,2024-01-18 00:00:00+08:00,2024-01-18,CF405.CZCE,CF.CZCE,long,flat_entry,1,1,5,1.0,flat_entry,long,15540.0,15890.0,-350.0,,-350.0,signal_day_drop,164.0,164.0,0,drop_not_above_threshold,50,50,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
626,2024-01-19 00:00:00+08:00,2024-01-19,si2403.GFEX,si.GFEX,short,flat_entry,1,1,5,1.0,flat_entry,short,13270.0,13475.0,,205.0,205.0,signal_day_rise,229.0,229.0,0,rise_not_above_threshold,176,176,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
627,2024-01-25 00:00:00+08:00,2024-01-25,SH405.CZCE,SH.CZCE,long,flat_entry,1,1,5,1.0,flat_entry,long,2787.0,2780.0,7.0,,7.0,signal_day_drop,62.6,62.6,0,drop_not_above_threshold,142,142,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
628,2024-01-30 00:00:00+08:00,2024-01-30,jm2405.DCE,jm.DCE,short,flat_entry,1,1,5,1.0,flat_entry,short,1780.0,1751.0,,-29.0,-29.0,signal_day_rise,48.8,48.8,0,rise_not_above_threshold,40,40,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
629,2024-01-31 00:00:00+08:00,2024-01-31,ru2405.SHFE,ru.SHFE,short,flat_entry,1,1,5,1.0,flat_entry,short,13510.0,13525.0,,15.0,15.0,signal_day_rise,168.0,168.0,0,rise_not_above_threshold,91,91,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
630,2024-01-31 00:00:00+08:00,2024-01-31,sp2405.SHFE,sp.SHFE,short,flat_entry,1,1,5,1.0,flat_entry,short,5702.0,5670.0,,-32.0,-32.0,signal_day_rise,90.0,90.0,0,rise_not_above_threshold,174,174,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
631,2024-02-01 00:00:00+08:00,2024-02-01,OI405.CZCE,OI.CZCE,short,flat_entry,1,1,5,1.0,flat_entry,short,7656.0,7723.0,,67.0,67.0,signal_day_rise,135.2,135.2,0,rise_not_above_threshold,159,159,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
632,2024-02-01 00:00:00+08:00,2024-02-01,lc2407.GFEX,lc.GFEX,short,flat_entry,1,1,5,1.0,flat_entry,short,99150.0,99600.0,,450.0,450.0,signal_day_rise,2550.0,2550.0,0,rise_not_above_threshold,102,102,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
